economy,year,crisis_label,SPE,T2,UCL_SPE,UCL_T2,is_anomaly_SPE,is_anomaly_T2,is_anomaly_combined,combined_score
FRA,2014,0,0.0588591911428418,2.7957095365419713,2.0617676393810833,17.09109025041723,0,0,0,0.16357701560166543
FRA,2015,0,0.08407626148977257,2.442677398669499,2.0617676393810833,17.09109025041723,0,0,0,0.14292109882281312
FRA,2016,0,0.07568120077685957,2.5221874443181265,2.0617676393810833,17.09109025041723,0,0,0,0.14757323303330835
FRA,2017,0,0.06617571019344295,2.044797485069929,2.0617676393810833,17.09109025041723,0,0,0,0.11964113787416289
FRA,2018,0,0.07332935592939736,2.088369047340096,2.0617676393810833,17.09109025041723,0,0,0,0.12219051077148892
FRA,2019,0,0.09285522897715383,1.8993114351306644,2.0617676393810833,17.09109025041723,0,0,0,0.11112874645807326
FRA,2020,1,0.3582126645270417,18.459301143841962,2.0617676393810833,17.09109025041723,0,1,1,1.0800540441468518
FRA,2021,0,0.1118912493943382,5.388396969987518,2.0617676393810833,17.09109025041723,0,0,0,0.3152752042752788
FRA,2022,1,0.05011096989097677,2.7116556950456943,2.0617676393810833,17.09109025041723,0,0,0,0.1586590238138551
FRA,2023,1,0.09176854352365874,2.537663725219116,2.0617676393810833,17.09109025041723,0,0,0,0.14847875050903592
FRA,2024,0,0.14856460328564244,2.346400280606522,2.0617676393810833,17.09109025041723,0,0,0,0.13728792290177283
GBR,1990,1,0.1555557804874972,2.2611208981447155,2.0617676393810833,17.09109025041723,0,0,0,0.13229822468987995
GBR,1991,1,0.08843196034236225,4.336587739045281,2.0617676393810833,17.09109025041723,0,0,0,0.253733827128987
GBR,1992,1,0.16208963915940314,2.1305666776474155,2.0617676393810833,17.09109025041723,0,0,0,0.1246594948847926
GBR,1993,1,0.29833912522569705,1.925979132975945,2.0617676393810833,17.09109025041723,0,0,0,0.1447006537144286
GBR,1994,1,0.2685662969614233,2.004394259450692,2.0617676393810833,17.09109025041723,0,0,0,0.13026021547318664
GBR,1995,0,0.36043131383089977,1.3340525093857951,2.0617676393810833,17.09109025041723,0,0,0,0.17481665098744914
GBR,1996,0,0.31692692396408656,1.1410827410452486,2.0617676393810833,17.09109025041723,0,0,0,0.15371612101702403
