economy,year,anomaly_score,predicted_anomaly
HUN,2002,0.23911138576724855,0
HUN,2003,0.29378410266728444,0
HUN,2004,0.37864986391891453,0
HUN,2005,0.7713475533135004,0
HUN,2006,0.47218734622019737,0
HUN,2007,2.709817427993421,1
HUN,2008,2.3439188658821593,1
HUN,2009,0.7452020114345543,0
HUN,2010,0.955752012673217,0
HUN,2011,0.3018571412926664,0
HUN,2012,0.4021853452373082,0
HUN,2013,0.3985593785839218,0
HUN,2014,0.23920635195271026,0
HUN,2015,0.4222748571205191,0
HUN,2016,2.836851823073124,1
HUN,2017,0.5621835344386732,0
HUN,2018,3.0880936125991876,1
HUN,2019,3.4567295878564366,1
HUN,2020,12.398667981275985,1
HUN,2021,0.5418308263379367,0
HUN,2022,1.057528106294832,1
HUN,2023,2.3650953395575476,1
HUN,2024,1.6695017664644032,1
IDN,1990,0.3764253547429908,0
IDN,1991,0.25037140253068685,0
IDN,1992,0.191993740682446,0
IDN,1993,0.21227503254521995,0
IDN,1994,0.23795371744778335,0
IDN,1995,0.2754215446604449,0
IDN,1996,0.3026328754176371,0
IDN,1997,0.30548353227074854,0
IDN,1998,2.1160063730886414,1
IDN,1999,1.2872416608400425,1
IDN,2000,0.24418859822643513,0
IDN,2001,0.5590142563552082,0
IDN,2002,0.6368064930515638,0
IDN,2003,0.5921265773673006,0
IDN,2004,0.3449777232634111,0
IDN,2005,0.3175930386049827,0
IDN,2006,0.3645040997206566,0
IDN,2007,0.3412279244517516,0
IDN,2008,0.33819433696526824,0
IDN,2009,0.278318984423179,0
IDN,2010,0.3669220571444959,0
IDN,2011,0.4094908611563839,0
IDN,2012,0.44317236414603683,0
IDN,2013,0.3753000571631096,0
IDN,2014,0.37609916704648605,0
IDN,2015,0.35056654450221325,0
IDN,2016,0.27871269476396654,0
IDN,2017,0.30198221204091064,0
IDN,2018,0.5006830668700016,0
IDN,2019,0.3447844607708215,0
IDN,2020,0.5392992291077793,0
IDN,2021,0.4170914322681025,0
IDN,2022,0.7039517094714274,0
IDN,2023,0.5760213625634768,0
IDN,2024,0.503907800555052,0
