economy,year,GDP_Growth,Inflation_CPI,Unemployment,Current_Account_GDP,Reserves_Months_Imports,Exchange_Depreciation,FDI_Inflows_GDP,Exports_GDP,Imports_GDP,Gross_Savings_GDP,Investment_GDP,Manufacturing_Value,Domestic_Credit_GDP,Broad_Money_Growth,is_crisis
COL,1995,0.5466603676318635,0.14792314442794652,0.43294169357552686,-0.9206011948056891,0.1736814422998559,0.20438602771647893,-0.3620004809712938,-0.7866210392324746,-0.6243213613419928,-0.7687153811397242,0.31682456205600357,-0.3276634025330111,-0.8788918946233321,0.7128932877477545,0
COL,1996,-0.31880611252067037,0.14626743814815688,1.110809050229912,-0.9025819169338575,0.3260271679550127,0.3378204288707832,-0.014824199957984518,-0.764849813204909,-0.6289252973587284,-1.185691563542578,-0.3176371484034513,-0.3896347177998021,-0.84415648982411,0.3350245617788953,0
COL,1997,0.059232826426817375,0.10536479088296241,1.1832026514260112,-1.0083059338352143,0.1623336173581214,0.18859506159280415,0.3092386108267132,-0.7765549244601289,-0.6323778496521797,-1.3834016097270372,-0.5310816417866058,-0.49876582375486755,-0.8200441408418682,0.48466300425989023,0
COL,1998,-0.7275492989149375,0.10900171600786068,1.8106138617922058,-0.9296795407304552,0.10628168440543705,0.8297519172261604,-0.06781982928946922,-0.7711324793617979,-0.6267199561980752,-1.460034137312696,-0.7390444626323042,-0.4525887635861078,-0.8463521180605312,-0.17211689363305727,1
COL,1999,-2.040581073869112,-0.02812737398614051,2.920649080132396,0.05311418970089667,0.3270190450780946,0.7502910618221909,-0.2488223329449509,-0.6619285867810394,-0.7467702210874456,-1.378099714957821,-1.9301057440047753,-0.4881108820787654,-0.9209339115172761,-0.14383480158192888,1
COL,2000,-0.07978611584242853,-0.0570940189555329,3.021561372708777,0.06480093999364164,0.3046696592572668,0.5656387000033842,-0.13771784282146118,-0.7414447546104758,-0.7874764546584373,-1.3739861247213665,-1.5795515992428635,-0.4734536604872483,-1.1449640253579731,-0.5764631842123411,1
COL,2001,-0.42276288466582673,-0.07923255549091182,1.8193888437553691,-0.26305911823195566,0.358631143438284,0.19169741277397323,-0.11372082071134015,-0.7587122451865618,-0.7192154148585712,-1.4648419372381525,-1.3818588286387181,-0.43748191823184973,-1.124894754715058,0.2593852579252549,0
COL,2002,-0.19554928645153097,-0.107596697135456,1.6967584708201584,-0.3072456912481819,0.48235929731169935,0.1380648734146492,-0.1797591995359887,-0.7774043630671789,-0.7326545697743684,-1.3309727532004485,-1.1697879526068329,-0.45582322759085464,-1.1329151051558104,-0.5261644337885428,0
COL,2003,0.19345106036342197,-0.09391977710963331,1.4203465389805063,-0.24658247445464251,0.36758780904605237,0.3951084307675459,-0.23783190353075898,-0.7198553204060669,-0.6639370181342786,-1.1504431786188543,-0.9210202189141395,-0.4198458288392361,-1.1422698028512295,-0.21579412632781286,0
COL,2004,0.5825775800784044,-0.11546049491872411,1.5291563153237346,-0.19460974569340797,0.40249306312625616,-0.61657882427873,-0.10207505662617405,-0.7134633973536255,-0.6967966012636855,-0.9747201171978275,-0.7889766582141384,-0.38889471420066035,-1.1187738593361511,0.243810989663671,0
COL,2005,0.44388078591621283,-0.13045047093316378,0.946716887518753,-0.3109442239501926,0.1983913211380958,-0.7467657050171949,0.601506470824656,-0.7069131704895152,-0.6441497940378537,-0.7788906838282091,-0.4036797290293224,-0.11138268722204447,-1.1071906007263892,0.15699712379812722,0
COL,2006,0.9632040941020378,-0.14376388244798438,0.9524206257948092,-0.39884005226037833,0.013694198723066167,-0.175170895581302,0.14134649454076612,-0.6821389541115894,-0.587546230893441,-0.706888793913413,-0.1805762979446395,-0.11356991974104988,-1.0114283885361688,0.17357586036682163,0
COL,2007,0.9690698005968166,-0.12178044834562547,0.9778680734879839,-0.5937940621024549,0.09333453913130178,-0.7560227151082032,0.16329504651279922,-0.7245043476929314,-0.6358555145089607,-0.7525567191864546,-0.09094721098251148,-0.08267053350309123,-0.9436914703158426,0.14434568783082255,0
COL,2008,0.018842477077385664,-0.09625532445154836,0.9930049173744409,-0.5417232708197499,0.026273158467233354,-0.4775134381472225,0.1709608459114354,-0.6696787415825741,-0.6206578421640142,-0.6384786182620156,-0.04457045315951809,-0.2199749015469671,-0.9274476654498798,0.20149768023340459,0
COL,2009,-0.5708082591353785,-0.14536141284249682,1.1669689347941588,-0.408862442823255,0.27316649002328214,0.17628542303685338,0.026022710708555167,-0.7247871150862587,-0.7107833923686352,-0.74870975413392,-0.34604953998796184,-0.32439726547258224,-0.954315109532134,-0.3453103099120589,0
COL,2010,0.3519861142738517,-0.17928679269189474,0.9666799714849503,-0.5961860098498987,0.1470748046012472,-0.759498103192033,-0.16914845931374625,-0.7275227794889314,-0.7420804410688646,-0.7749826443818294,-0.36323741924394964,-0.4674157350299304,-0.9063125477952274,-0.16690036818828774,0
COL,2011,1.0267469644010807,-0.1592000386518436,0.7769209865315383,-0.5807521517555565,-0.03899355713207577,-0.35986748589798595,0.17360465834723024,-0.6315168937359478,-0.6541344566678237,-0.6658031293845925,-0.17072691149672006,-0.5992425487287286,-0.8517626463548066,0.22467035000185856,0
COL,2012,0.1919008431827177,-0.16351833681144715,0.704746759884518,-0.6210011046819719,0.03626349298597225,-0.36078076674389636,0.12280992107484426,-0.6467337491193961,-0.6607191995986167,-0.7853631694087236,-0.3256891554831925,-0.6218141937947284,-0.7934911035606138,0.07508309965637039,0
COL,2013,0.5278348502182098,-0.1837681436881,0.5483327063911276,-0.6375280542005356,0.22525314733251497,-0.0751308641962649,0.1526418260849581,-0.6704360008560489,-0.6655127568370549,-0.8076409358944144,-0.31213989177649853,-0.696912803607431,-0.7571071354862896,-0.04747370466931234,0
COL,2014,0.35318836460054986,-0.16827126412382234,0.45027228295277466,-0.9750978353216678,0.2675096147163906,0.059436779650912305,0.15240799249559062,-0.7179111267691538,-0.6286126250759431,-0.811777215722331,0.004545949922797936,-0.7660498522302988,-0.6964076159507534,-0.28578340986023026,0
COL,2015,-0.07124860438843772,-0.1315257501979596,0.4004742603118214,-1.1770384469843271,0.5774522045060524,1.3458189541517696,0.10704692816177452,-0.7501087907576259,-0.5566400691800387,-0.9082653396439709,-0.035392033719317775,-0.7429052122073626,-0.6018134111275749,-0.1688233889323371,0
COL,2016,-0.3101344056554821,-0.08717742606090102,0.47725535248950285,-0.8466813008395435,0.8179202684674216,0.24672647660374294,0.2587873521892224,-0.7806233654936711,-0.6040980672160962,-0.8950124975882411,-0.1408408920942599,-0.7610435789863149,-0.5986997911603049,-0.39090263915752005,0
COL,2017,-0.5103764920312177,-0.14339678425885172,0.5132327785384734,-0.6282541669693121,0.71543554566092,-0.3904494645139038,0.17690389980985752,-0.7666214167880606,-0.6563152581959416,-0.9411231124694892,-0.41357015093166793,-0.917279263896855,-0.5411324348279607,-0.4117130949450234,0
COL,2018,-0.17895174169209246,-0.16226593740577286,0.5733414049861436,-0.8035763908953043,0.5132572895574885,-0.23837965974285824,0.0138745961960875,-0.741949041291606,-0.6370456788502713,-1.0315140372565847,-0.4838205946746995,-0.9626169648505151,-0.6234634671635874,-1.1119143225743644,0
COL,2019,-0.00772478570822739,-0.15730237753507426,0.7751659901389054,-0.8694449935704194,0.6695578303563083,0.22926299331775496,0.16682274663665578,-0.7429851164467816,-0.5961570807464227,-1.0544235171544982,-0.4516202892264537,-1.0022298301047154,-0.6198881231995105,-0.3907853218023003,0
COL,2020,-2.8607512837299547,-0.17481207232090448,2.0262590435369505,-0.6704852225699607,1.5638847910829263,0.2944629049732946,-0.08628347293022622,-0.8196993952218236,-0.6409869970090422,-1.2681387009262803,-0.8433905206700724,-1.0372621005177225,-0.4952380180952717,0.2774968165601337,1
COL,2021,2.086597439888707,-0.15779375596707687,1.5688631087070495,-1.0502296276713388,0.7732317686561685,-0.18522352475025797,-0.047172630249785456,-0.7322267882615692,-0.5120275651749757,-1.3548898334032604,-0.8801236198570784,-0.954295301949272,-0.5807424063737711,0.10371826133595986,0
COL,2022,1.1313718066866016,-0.0403663534228692,0.8324227474485478,-1.1199655824441712,0.2744539998022971,0.34296246639564726,0.2699951046690588,-0.595155267008424,-0.35582223263406176,-1.5201034509201483,-0.7287538366480824,-0.9633531550757429,-0.6586663509620931,-0.1180989076290127,0
COL,2023,-0.6527260422707852,-0.012975425816941154,0.6240169258234131,-0.4709129839438525,0.5479947750430293,-0.17409466933537582,0.2065330523671086,-0.6795492767756859,-0.5715553837266284,-1.4188142347069572,-1.321269359558314,-1.0095433874227147,-0.7130617038152437,-0.5428600543085879,0
COL,2024,-0.47353457782854314,-0.10307020729040178,0.6301594131976277,-0.36769259267907156,0.5894300061812666,-0.49433598774731946,-0.006525309009470075,-0.736038409316204,-0.6524445838327247,-1.2622610789748236,-1.3052761225985323,-1.125454889939684,-0.7594006247163314,-0.17300623258152817,0
CZE,1990,-3.8922701976861074,-0.02438756160622155,-0.9820241479845973,0.11411059663512102,-0.4044713111168558,-0.24451868391876644,-0.2745611232470011,-0.19280139296568904,-0.2603096014498272,0.5401372798474267,0.06097135630463705,0.7400341618119727,-0.3035082319980579,0.30241906556180287,0
CZE,1991,-3.8922701976861074,-0.02438756160622155,-0.9820241479845973,0.11411059663512102,-0.4044713111168558,-0.24451868391876644,-0.2745611232470011,-0.014031918639159252,-0.17300707709819543,0.5401372798474267,-0.29651024985016167,0.7400341618119727,-0.3035082319980579,0.30241906556180287,0
CZE,1992,-1.0235924936313527,-0.02438756160622155,-0.9096305467884979,0.11411059663512102,-0.4044713111168558,-0.24451868391876644,-0.2745611232470011,0.032439434049619,0.050480302666071994,0.5401372798474267,0.24556216906761905,0.7400341618119727,-0.3035082319980579,0.30241906556180287,0
CZE,1993,-0.8672414664175537,0.14653901545081224,-0.5259444604491712,0.11411059663512102,-0.4044713111168558,-0.24451868391876644,-0.2745611232470011,0.0350148414953337,0.05659566210534337,0.5401372798474267,0.43265824656314034,0.7400341618119727,-0.3035082319980579,0.30241906556180287,0
CZE,1994,-0.08406368715351084,-0.04278797175092821,-0.5402038061393121,-0.3735047360817621,-0.17122711319268907,-0.2987190803075868,-0.23708243705892054,-0.05722568848274713,0.03435129247275559,0.5991170306379228,1.009580053522841,0.7705383883858737,-0.21720441771821328,0.30241906556180287,0
CZE,1995,0.8269272554274394,-0.06122064605915233,-0.584517465053288,-0.47090433243235674,0.3819641111193381,-0.5795354523011739,0.15204800936173177,0.043870258155232704,0.22830993029181132,0.7622767717788201,1.7182534647114962,0.8351041427519803,-0.23207135741214036,0.769044753010155,0
CZE,1996,0.26229938584731655,-0.06529322342982898,-0.6349736113414786,-1.1280381820075327,0.056916565358540006,-0.14669694413318263,-0.18968654276095198,-0.022497973111984905,0.21777115565523977,0.6560376322236456,2.0619154709980427,0.9827269687054455,-0.26565398725958,-0.4299926518891474,1
CZE,1997,-1.0481533456076204,-0.06815094865673488,-0.45464773199846725,-1.0770503127544822,-0.1838550217736073,0.47623584379364964,-0.19930437781560098,0.04680242467360421,0.27334796257299476,0.35569682179541146,1.516348339762627,1.1333139769461764,-0.24012786343075546,-0.680518268613037,1
CZE,1998,-0.9924040240647224,-0.031208340730222772,-0.06394166008860984,-0.4157952147271954,0.002263081491008089,-0.1655281110508935,0.3563147932207791,0.10552811027467252,0.19546943291164118,0.6092122586375226,1.176809841610969,1.0693474988121474,-0.4016916696981033,-0.5914539418288275,1
CZE,1999,-0.5051506200070545,-0.18168648516446498,0.4289929516921031,-0.4652723246507933,0.022888769166802568,0.060027503286186806,1.0194140233500786,0.12766758224334684,0.22806883884035026,0.4358215037002881,1.0032193580244604,1.024239480460041,-0.5131188743961438,-0.6301861094100555,1
CZE,2000,0.21886501885403717,-0.1528674387097318,0.4425941737350065,-0.8250243373482165,-0.05224203648765079,0.25627152131880415,0.7611237234231651,0.3020234685872672,0.4880076659084114,0.4756825423760015,1.3667127635659986,1.163101332555392,-0.6482569201437692,0.07137147188789753,1
CZE,2001,-0.08188803218140317,-0.13727493186546127,0.30307196052070606,-0.9070808680974637,-0.07892969968206176,-0.30719992550543423,0.8026291198347406,0.32817350150455743,0.4972612739950621,0.4699157884706485,1.3964566291599685,1.212483889925031,-0.8104895084670282,-0.18127125540515826,0
CZE,2002,-0.46799172151109925,-0.18577169044975747,0.11704234290163862,-0.9689591945289542,0.371423161104938,-0.842872102042387,1.1258040437338683,0.20252415797184198,0.3494485771503527,0.2352130940784774,1.131315758444901,0.986735968369911,-1.090571310453282,-1.1119143225743644,0
CZE,2003,0.023625768076852897,-0.2171265882440822,0.22607149379394584,-1.0717685076890504,0.2309683917245458,-0.838979936858522,-0.20648310967152306,0.26098389796914845,0.42615419856524794,0.056716194000579416,0.9692077429423234,0.8677481927769299,-1.0758531519484809,-0.4235051204965203,0
CZE,2004,0.41846031035983794,-0.17070919992761957,0.3403656338641512,-0.7190045327591366,-0.08151114622630647,-0.6267152608671915,0.3303946471133738,0.598879838465201,0.7436269192664997,0.1172306922443913,1.0169836458477148,1.0577728627792284,-1.0474370564760311,-0.3818512601435849,0
CZE,2005,0.8691811707297034,-0.186578004528992,0.2589776761558091,-0.4329475372785628,-0.2141168903120965,-0.5358135951585464,1.0802709023463264,0.757798046336855,0.865964835502387,0.21449144006331117,0.9232931264279253,1.0423822215691978,-0.9723170683735701,-0.1910510399517127,0
CZE,2006,0.9374331239571483,-0.17468277580141436,0.0865492805796452,-0.5208179037511377,-0.32562739527600265,-0.48875740941390605,0.20455474793293082,0.8600978791663131,0.9717874492137643,0.15853288498635726,1.0614091954458704,1.1562591640402045,-0.8750546070191068,-0.08860176519689016,0
CZE,2007,0.6254313818899585,-0.16907459824666263,-0.31380927148969223,-0.8905937496443005,-0.4341970038050708,-0.6822388857410137,0.6401638011412047,0.9014204992515381,1.0323056969843258,0.3397155096585281,1.4140546438140384,1.1494166465203366,-0.7732722466889208,0.07748336073914959,0
CZE,2008,-0.1657648198368599,-0.10747093404596443,-0.5165113548387704,-0.40143978425311994,-0.48998308652874667,-0.9266933148069271,0.0696760166094801,0.7995063828827611,0.9216794697293756,0.24537083646983018,1.221375074423851,0.9324011153005901,-0.6775937300719244,-0.05526538764431001,0
CZE,2009,-2.2040455280256426,-0.2012994634495994,-0.018531128429238448,-0.48557696762151537,-0.23677917854560152,0.25666692519287215,-0.12040403967555037,0.6504303131191022,0.6777291270477682,-0.2329732705034347,0.4210336777082785,0.6542884122645342,-0.6400729639924827,-0.7566219931482789,0
CZE,2010,-0.1376005546831792,-0.19333263929467312,0.11726171745071759,-0.6796837915570485,-0.3260982602740506,-0.2365736011743855,0.2448386456449303,0.8602488195562545,0.9601983656510624,-0.37215543809555507,0.47902175191902735,0.7166340189216953,-0.6234720872791427,-0.6693967664182345,0
CZE,2011,-0.396775494783475,-0.18552147982598946,-0.007562400975284036,-0.45397330653418166,-0.4705608900894034,-0.5600105990127774,-0.2391037663863293,1.0355072923867377,1.1397712413534915,-0.346618232895981,0.4571151917988627,0.9217507286027627,-0.5803086893452486,-0.6233499553657724,0
CZE,2012,-1.096240212214388,-0.16143905108499795,0.0510106036288328,-0.33910858354167017,-0.37112734264032227,0.21233901096209173,0.19156853119999792,1.1942549387907113,1.2898951818888122,-0.15260179844860955,0.2942308778713667,0.8952412503690413,-0.5568356021215567,-0.5165766862418384,0
CZE,2013,-0.895768695703758,-0.19393767519935284,0.04530686535277653,-0.1701222144053162,-0.1859833459690513,-0.24603667830256146,0.02563566674813745,1.2098081538696719,1.272324668256803,-0.13571021136539266,0.06951687213589221,0.9037072893055486,-0.5309958060445942,-0.4630862619614161,0
CZE,2014,-0.26672340472597145,-0.21316822813998013,-0.1400646286190538,-0.04348144055641203,-0.2642579854639866,0.01606487347484659,0.08703001321731361,1.398527325340553,1.4715354895786912,0.0064839059055495545,0.2386765502880939,1.2040525221358367,-0.5560457341640352,-0.4573314474942851,0
CZE,2015,0.47963651853765304,-0.21377668451234094,-0.3726016506428881,-0.003923107466519917,0.021417824593261414,0.5505928946021773,-0.3858166323583457,1.3547549542891821,1.4305387467400676,0.1090344854678725,0.5203017608899886,1.2506291974253818,-0.5525355733286351,-0.35081521133862836,0
CZE,2016,-0.17440080987878967,-0.20720184075497333,-0.6130361564335696,0.21978003572371285,0.3859615578231786,-0.27226205064269693,0.3512278605335912,1.2924801454026498,1.2923469096438323,-0.0010951908077787233,0.190944891541949,1.25540416253763,-0.525088502536514,-0.4254529408282907,0
CZE,2017,0.5387190538818292,-0.17614941327642067,-0.8453538039083249,0.15194334255081535,1.1647701643625854,-0.43150178298858266,0.2860059666915228,1.2786171887180606,1.277925194819562,0.11742855698971451,0.19350798923764495,1.1536183874629806,-0.5321973269519028,-0.22462076222808422,0
CZE,2018,-0.10579359908551911,-0.18143964264152349,-0.9872891371624956,-0.0030821304230595264,0.8518810975835042,-0.5471360963509058,0.0014268117630229214,1.2107691754191483,1.257219992620417,0.09947014202355091,0.289667968209153,0.9994530859767732,-0.5220265187258813,-0.43680311247320136,0
CZE,2019,0.09649734987984276,-0.1691668298345013,-1.037964657999765,-0.01953926007096948,0.9896408254746953,-0.0067813555730359305,0.14370933241011496,1.0968003271520004,1.1215456602843064,0.120368841407672,0.3817190217040012,0.9679026517402365,-0.5487764212624889,-0.43433603755214956,0
CZE,2020,-2.3433734037574205,-0.16365903872581913,-0.9205992742424525,0.2262916190722362,1.5295005211777273,-0.19243176370071874,0.015534112392887387,0.954086961584913,0.9274466062534662,0.13328389797851362,0.13097400197871586,0.7339756329827178,-0.49556837949117083,-0.24564176191252451,1
CZE,2021,0.22391182229178716,-0.15173472739137822,-0.8650975133254429,-0.4328287247892646,1.0581406441217904,-0.5281362468741347,0.18288060110726817,1.045298917462824,1.1524722730656376,0.46080448338381935,0.7220444160263507,0.5306579986025555,-0.4944566731554969,-0.41278090000687534,0
CZE,2022,-0.10115494864373945,0.04614551338819398,-0.9921153772422353,-0.8584711094495711,0.470814895032504,0.08822941563347085,-0.04272496218663851,1.106106944550234,1.3374167965493837,0.30840509062997035,1.2272698115619034,0.48739954622719617,-0.5656274751079584,-0.44758186301650443,0
CZE,2023,-0.8711812530716204,-0.031860402430507244,-0.9142374123191589,-0.10238886399751383,0.5317801586324213,-0.45770812890387375,0.02440767132465242,0.9750868755657921,1.023135716602527,0.4958067763735488,0.737765445471614,0.6699882855560042,-0.5847782978876784,-0.25749668392876046,0
CZE,2024,-0.540095579339772,-0.17641691234368048,-0.9096305467884979,0.21096384367399537,0.5006011299262377,-0.047329679005403164,0.09641807436096564,0.9899806709268812,0.9889898433044793,0.5049152459587274,0.40790277478865317,0.5731961378323287,-0.5784771819064641,-0.3824568408952749,0
DEU,1990,0.5611193167819294,-0.1718275530405797,-0.31380927148969223,0.3686255918694191,-0.48351970540807415,-0.24451868391876644,-0.5074235270682107,-0.5182355887758107,-0.5474203267578647,-0.0008800881673653861,0.22387533977837773,1.4072585876925063,0.7443450882634697,-0.17843114440918337,0
DEU,1991,0.5207572679847838,-0.14809376979318142,-0.31380927148969223,0.2914087814954708,-0.5111613119076672,-0.12802091791211384,-0.4899940579813351,-0.49123571462096377,-0.5039982761500064,-0.03460546018405711,0.39095537778612816,1.4072585876925063,0.7443450882634697,-0.2604537606643115,0
DEU,1992,-0.3304245677619232,-0.13034576362353575,-0.09289910056704952,0.2141919711215224,-0.5388029184072604,-0.49796624299231873,-0.5462917540642194,-0.5395209526064417,-0.5611361640069877,-0.06833083220074883,0.28876888426396,1.150733273287373,0.7443450882634697,-0.3631155471199368,0
DEU,1993,-1.15190060230286,-0.14058044067718115,0.20369528978787868,0.1369751607475741,-0.5664445249068535,0.007700446991302327,-0.5277261169893185,-0.6118125899133147,-0.6666686346059534,-0.10205620421744055,0.03064686929451045,0.7781895014443978,0.7443450882634697,-0.7351272939012777,0
DEU,1994,-0.17000398802463126,-0.17188751017966675,0.4344773154190804,0.05975835037362576,-0.5940861314064466,-0.32385148658188606,-0.4787139122210076,-0.5880475845686407,-0.6426627812138401,-0.13578157623413228,0.09985892299075852,0.6820396822123878,0.7443450882634697,-0.6698215805820557,0
DEU,1995,-0.4703201953051383,-0.18923046412683978,0.3096531969930786,-0.017458460000322543,-0.6217277379060397,-0.7466839567196323,-0.45590075552314013,-0.5594052792476513,-0.6180790719661915,-0.169506948250824,0.08694447151874701,0.6319928235146345,0.7443450882634697,-0.17785509565128416,0
DEU,1996,-0.5988009073481375,-0.1937368281211632,0.45531789758159363,-0.09467527037427088,-0.6493693444056329,-0.029730746817005316,-0.48835102472018943,-0.5332216536975432,-0.598833173999985,-0.20323232026751573,-0.0898818905648022,0.5468467634546134,0.7443450882634697,-0.7189734363938094,0
DEU,1997,-0.37423750650485765,-0.18513222310344699,0.6832480540747674,-0.1718920807482192,-0.677010950905226,0.41016053297572697,-0.44170636629659393,-0.45410473279495644,-0.5191254811886515,-0.23695769228420743,-0.09951398147294017,0.575274230393073,0.7443450882634697,-0.4721846799873723,0
DEU,1998,-0.3078707993731937,-0.20320075847291025,0.6670143374429148,-0.24910889112216755,-0.704652557404819,-0.18105766937503764,-0.354380091577041,-0.42275005186242126,-0.4874987796322227,-0.27068306430089917,0.014544839731884024,0.6091197230239772,0.7443450882634697,-0.4694489980780922,0
DEU,1999,-0.29853070469871584,-0.20892524810277177,0.4623378831521245,-0.3263257014961159,-0.7322941639044122,-1.798390128144076,0.09525979271041028,-0.410659128925158,-0.44898943020963666,-0.3044084363175909,-0.03806009250772881,0.5486924530870538,0.7443450882634697,-0.2263350337906473,0
DEU,2000,-0.09308156340804578,-0.19390304688094478,0.2567839306650182,-0.38470576219299096,-0.7688401060658662,0.4168293268839252,1.4999120391576912,-0.2912665396400699,-0.29303791770712195,-0.3225082604816231,-0.002297764251762781,0.643774076218949,0.7443450882634697,-0.4138791246515871,0
DEU,2001,-0.43424802262041884,-0.18435043155771239,0.22519399559762937,-0.1578277123113168,-0.7798141076482312,-0.11027410609580504,-0.06418635396870885,-0.2624955138260481,-0.3130305067849355,-0.30487659666290884,-0.21090812263480688,0.6090015312981966,0.7443450882634697,-0.4608884372159946,0
DEU,2002,-0.9470498576943405,-0.19424506122974486,0.38073055089470337,0.2141578413662259,-0.7593937933118836,-0.47146346402766526,-0.1378617756302279,-0.24189113315314448,-0.38496124959775335,-0.36066599212545464,-0.6653551075276856,0.5016956053378048,0.72186351583761,-0.4233108255740596,0
DEU,2003,-1.029989887223027,-0.2010385917277859,0.665259341050282,0.1356716955743346,-0.8000692726671395,-0.949460272290276,-0.11505558413719548,-0.23936007087950867,-0.36541378735886315,-0.4874660550728055,-0.7653866209041749,0.5151770987294018,0.6871333437995448,-0.33081872783559146,0
DEU,2004,-0.5646366404737675,-0.18994083480758453,0.8732264135772584,0.6531913454496564,-0.8418794306197273,-0.6339489650696531,-0.6458038735277737,-0.15212825405836722,-0.3140996021137335,-0.1836377589923016,-0.8619593430294079,0.5568048904598465,0.6142914462500163,-0.2997838020707001,0
DEU,2005,-0.6407157971975084,-0.19202898871437143,0.9754549534481137,0.67593989455244,-0.8539645708916979,-0.2451678178666069,-0.19754675724560528,-0.08613497740778069,-0.23550877088417863,-0.20139759754428424,-0.9116789902868748,0.5532404519452243,0.5876923716626826,-0.47384457392061347,0
DEU,2006,0.17926139039756378,-0.1914927365469275,0.7745078664916681,0.8698023662081457,-0.865987412438947,-0.2839009138533064,-0.06831108412660841,0.012508099241589634,-0.12743229419603058,0.07873757926418859,-0.7094994727977945,0.6534153038729117,0.5162936600356373,-0.3311725768220413,0
DEU,2007,-0.0896175087752863,-0.1788238833438862,0.43557418816447563,1.0400344192146294,-0.860695672827492,-0.6046823781061714,-0.2955513490223456,0.06703619331632178,-0.1097167858338598,0.30812939484993296,-0.5548069239906611,0.6870210927205697,0.41495879734003055,-0.482405135020204,0
DEU,2008,-0.6400509917192123,-0.17302408688357523,0.16705974009167085,0.84946538987227,-0.8748010297270167,-0.5374685286100913,-0.3996772271427088,0.07724186425655939,-0.07418226723863264,0.18681387737110386,-0.5375201089321868,0.5513307530619382,0.4129372892775061,-0.364940522437589,1
DEU,2009,-2.409295915854404,-0.21371738435740434,0.24866707234909194,0.8929386843783059,-0.7163052548017996,-0.01048216504772744,-0.26807421080165755,-0.10244195624123784,-0.24772509516962243,-0.1466211579235784,-1.0384901904430244,0.12571199637381258,0.4434367504309554,-0.7189281368866586,1
DEU,2010,0.25296241775275646,-0.19981570216273847,0.06505057476989451,0.8805096766159124,-0.6835493730021518,-0.020676156961311035,-0.13094803212124645,0.029706673321899028,-0.10418268019076111,0.0357038649133031,-0.773311955508172,0.49314172109885884,0.23233245574432207,-0.32049188871663525,1
DEU,2011,0.1493597622960276,-0.1827457224991083,-0.17099644003920536,0.967138406017093,-0.7135110389451119,-0.4489824384630788,-0.11977988579900133,0.09996266528883405,-0.01122662327121974,0.32025825896334087,-0.47138258200309546,0.6154298608271827,0.15865846617918727,-0.22537057081602774,1
DEU,2012,-0.7567793882071638,-0.18391757584186408,-0.30152429674126324,1.1268038012354789,-0.6532268203723375,0.11387325097248478,-0.2375417391642333,0.13403806249442193,-0.016778378432565355,0.20978731158071193,-0.7835022408602483,0.6021308108340679,0.1365180976858466,-0.2913629602862538,1
DEU,2013,-0.7750747144663509,-0.19277036558053592,-0.31380927148969223,1.0472142130466866,-0.7558935128653914,-0.38469551033842525,-0.2463169838574043,0.1011614117399029,-0.04545841260270551,0.19249975166419467,-0.728556084049454,0.5516033781987615,0.10499566614895375,-0.320559524838659,0
DEU,2014,-0.2846088311161747,-0.20327791703818723,-0.38773849452934517,1.1567827417129495,-0.7720858718937386,-0.24575656342533242,-0.46008083566455865,0.10159910403023399,-0.07455450801608457,0.32135822656177027,-0.6674881034571555,0.6132021365008558,0.04446717397979303,-0.3581349684139697,0
DEU,2015,-0.42685900212524125,-0.21017308925950626,-0.46824895404137085,1.3120569826505983,-0.7584849499701035,0.6035251585265867,-0.2370975454236097,0.13076165193762676,-0.07391530308727846,0.3502418003481472,-0.7790964959085351,0.6180794362071877,0.019137652467192588,0.512653019795161,0
DEU,2016,-0.27304680580043766,-0.21057163489156006,-0.5796912249735481,1.4506517284588167,-0.7386260552710524,-0.23438833340814982,-0.26588217070911807,0.09969820298405074,-0.10493579774533612,0.4766535578887383,-0.7417964478997601,0.6664637273418728,0.006733306665278703,-0.21338896783544917,0
DEU,2017,-0.11470497688062052,-0.19268651404150583,-0.6505492043260938,1.308964062496207,-0.738313919190845,-0.3311533010824438,-0.06530762645698036,0.11825458754316394,-0.07078906616372502,0.4768786275787132,-0.5715680197774315,0.6101130585957125,0.008206436210990164,-0.1435040046147843,0
DEU,2018,-0.5718954201897043,-0.1887734127037078,-0.7376409003104922,1.370701417575205,-0.7780245373357361,-0.43106596964475413,0.1137188894818725,0.12786720368460677,-0.017465296316838713,0.6426649950316015,-0.40470194169884527,0.5595882237920731,0.019918912851647718,-0.23725622547913938,0
DEU,2019,-0.6153426319434318,-0.19380830286976028,-0.7861226756569709,1.2738661184502391,-0.7240925502357994,-0.008552265515865357,-0.2236838557839423,0.12274432662830297,-0.01341062934194785,0.551554779424365,-0.45150732174052044,0.47234354955955404,0.048100884022508575,-0.335646624734715,0
DEU,2020,-2.0207497722090033,-0.2166672463996584,-0.628611749418185,1.011197069757208,-0.6004416434062887,-0.32999164869926234,0.1917282308092563,0.017425273553386928,-0.12650322070443906,0.398846958131538,-0.3910195303513112,0.33479094376797003,0.17037568963181432,-0.35930882755703986,1
DEU,2021,0.1911758604392068,-0.16532196956531264,-0.6915722450038835,1.1096396093203271,-0.6520995488333948,-0.3918075436670068,-0.05872494650672751,0.12861763149392344,0.012417273204724442,0.5820040904902684,-0.2268254647789954,0.3427284309939477,0.14724275987316307,-0.19998918914939734,0
