economy,year,anomaly_score,anomaly_score_negated,predicted_anomaly,crisis_label
ARG,2014,0.03915929810540053,-0.03915929810540053,0,1
ARG,2015,0.059818662454491245,-0.059818662454491245,0,0
ARG,2016,0.0306661730681701,-0.0306661730681701,0,1
ARG,2017,0.05401111476651144,-0.05401111476651144,0,0
ARG,2018,0.020973936605913568,-0.020973936605913568,0,1
ARG,2019,0.010096458716861267,-0.010096458716861267,0,1
ARG,2020,-0.07419265346540926,0.07419265346540926,1,1
ARG,2021,0.016033882352464834,-0.016033882352464834,0,0
ARG,2022,0.049085685928397016,-0.049085685928397016,0,0
ARG,2023,0.013759148732526594,-0.013759148732526594,0,1
ARG,2024,-0.0024633900447463275,0.0024633900447463275,1,1
AUS,1990,0.07721042493012309,-0.07721042493012309,0,1
AUS,1991,0.07434232898143961,-0.07434232898143961,0,1
AUS,1992,0.07427612721537818,-0.07427612721537818,0,1
AUS,1993,0.09123595775714621,-0.09123595775714621,0,1
AUS,1994,0.09200338070914033,-0.09200338070914033,0,1
AUS,1995,0.08944988302297585,-0.08944988302297585,0,0
AUS,1996,0.09716131165867958,-0.09716131165867958,0,0
AUS,1997,0.09049969108191164,-0.09049969108191164,0,0
AUS,1998,0.08968207915099469,-0.08968207915099469,0,0
AUS,1999,0.08284318237335397,-0.08284318237335397,0,0
AUS,2000,0.09187675958508196,-0.09187675958508196,0,0
AUS,2001,0.09511488785512706,-0.09511488785512706,0,0
AUS,2002,0.08733417854067971,-0.08733417854067971,0,0
AUS,2003,0.08353184856846907,-0.08353184856846907,0,0
AUS,2004,0.0604702405593065,-0.0604702405593065,0,0
AUS,2005,0.06242217134006112,-0.06242217134006112,0,0
AUS,2006,0.07476125719690302,-0.07476125719690302,0,0
AUS,2007,0.07083026338497483,-0.07083026338497483,0,0
AUS,2008,0.07420549391017417,-0.07420549391017417,0,0
AUS,2009,0.07776948637388992,-0.07776948637388992,0,0
AUS,2010,0.07482076554966194,-0.07482076554966194,0,0
AUS,2011,0.07506014426587254,-0.07506014426587254,0,0
AUS,2012,0.06793385911610994,-0.06793385911610994,0,0
AUS,2013,0.06936378601961707,-0.06936378601961707,0,0
AUS,2014,0.07000722657346053,-0.07000722657346053,0,0
AUS,2015,0.06828395563611234,-0.06828395563611234,0,0
AUS,2016,0.07213126326611852,-0.07213126326611852,0,0
AUS,2017,0.06592974328751633,-0.06592974328751633,0,0
AUS,2018,0.07119642096511836,-0.07119642096511836,0,0
AUS,2019,0.07093250551183627,-0.07093250551183627,0,0
AUS,2020,0.054976912352078966,-0.054976912352078966,0,0
AUS,2021,0.06724222594813178,-0.06724222594813178,0,0
AUS,2022,0.06608243923776186,-0.06608243923776186,0,1
AUS,2023,0.07049192451263864,-0.07049192451263864,0,0
AUS,2024,0.06499377956216157,-0.06499377956216157,0,0
AUT,1990,0.09026448662110442,-0.09026448662110442,0,0
AUT,1991,0.09260949150770914,-0.09260949150770914,0,0
AUT,1992,0.09405991995176483,-0.09405991995176483,0,0
AUT,1993,0.09472474968764832,-0.09472474968764832,0,0
AUT,1994,0.09808418150785897,-0.09808418150785897,0,0
AUT,1995,0.09812225605262914,-0.09812225605262914,0,0
AUT,1996,0.09778150652031797,-0.09778150652031797,0,0
AUT,1997,0.09635729007940691,-0.09635729007940691,0,0
AUT,1998,0.09585908662776965,-0.09585908662776965,0,0
AUT,1999,0.09639225375552046,-0.09639225375552046,0,0
AUT,2000,0.09435412743870786,-0.09435412743870786,0,0
AUT,2001,0.09285992930522474,-0.09285992930522474,0,0
AUT,2002,0.09336906585984267,-0.09336906585984267,0,0
AUT,2003,0.09432378569069394,-0.09432378569069394,0,0
AUT,2004,0.09575909108921504,-0.09575909108921504,0,0
AUT,2005,0.04968795462841785,-0.04968795462841785,0,0
AUT,2006,0.09065070018636684,-0.09065070018636684,0,0
AUT,2007,0.05744678046726559,-0.05744678046726559,0,0
AUT,2008,0.08621344101584377,-0.08621344101584377,0,0
AUT,2009,0.054478909780729556,-0.054478909780729556,0,1
AUT,2010,0.06892091054655064,-0.06892091054655064,0,0
AUT,2011,0.08722514075236903,-0.08722514075236903,0,0
AUT,2012,0.0829469852072574,-0.0829469852072574,0,0
AUT,2013,0.07134413700440012,-0.07134413700440012,0,0
AUT,2014,0.08217467182349669,-0.08217467182349669,0,0
AUT,2015,0.07490536758583777,-0.07490536758583777,0,0
AUT,2016,0.06457863071432451,-0.06457863071432451,0,1
AUT,2017,0.0899936278398174,-0.0899936278398174,0,0
AUT,2018,0.06938317794509935,-0.06938317794509935,0,0
AUT,2019,0.07534298114251697,-0.07534298114251697,0,0
AUT,2020,0.011555738265587756,-0.011555738265587756,0,1
AUT,2021,0.07575108327269614,-0.07575108327269614,0,1
AUT,2022,0.06321886082929656,-0.06321886082929656,0,1
AUT,2023,0.06105330193484265,-0.06105330193484265,0,1
AUT,2024,0.07132225256775615,-0.07132225256775615,0,0
BEL,1990,0.08033695527432666,-0.08033695527432666,0,0
BEL,1991,0.08136242692603995,-0.08136242692603995,0,0
BEL,1992,0.0798993142975325,-0.0798993142975325,0,0
BEL,1993,0.06384264215646895,-0.06384264215646895,0,0
BEL,1994,0.0772805462734939,-0.0772805462734939,0,1
BEL,1995,0.07625292657992938,-0.07625292657992938,0,1
BEL,1996,0.06960725207464497,-0.06960725207464497,0,1
BEL,1997,0.07090341825094709,-0.07090341825094709,0,0
BEL,1998,0.06027354242108657,-0.06027354242108657,0,1
BEL,1999,0.006738972123180531,-0.006738972123180531,0,0
BEL,2000,0.015425107441345565,-0.015425107441345565,0,0
BEL,2001,0.011106432762607532,-0.011106432762607532,0,0
BEL,2002,0.05893269272931223,-0.05893269272931223,0,0
BEL,2003,0.051997857108199375,-0.051997857108199375,0,0
BEL,2004,0.056213063174690714,-0.056213063174690714,0,0
BEL,2005,0.05733301115725581,-0.05733301115725581,0,0
BEL,2006,0.03987135333137193,-0.03987135333137193,0,0
BEL,2007,0.022266707754139747,-0.022266707754139747,0,0
BEL,2008,-0.019668504856138636,0.019668504856138636,1,0
BEL,2009,0.009554579631368576,-0.009554579631368576,0,0
BEL,2010,0.012504301976084153,-0.012504301976084153,0,0
BEL,2011,-0.008092852069515044,0.008092852069515044,1,0
BEL,2012,0.028511041122406322,-0.028511041122406322,0,0
BEL,2013,0.01106089356006934,-0.01106089356006934,0,0
BEL,2014,0.023162551182082602,-0.023162551182082602,0,0
BEL,2015,0.016046406208107655,-0.016046406208107655,0,0
BEL,2016,0.020358674866066906,-0.020358674866066906,0,0
BEL,2017,0.003641672618828251,-0.003641672618828251,0,0
BEL,2018,0.009195584178880889,-0.009195584178880889,0,0
BEL,2019,0.02675971120998366,-0.02675971120998366,0,0
BEL,2020,-0.028009446631503065,0.028009446631503065,1,1
BEL,2021,-0.008810270342826498,0.008810270342826498,1,0
BEL,2022,-0.023143967146810218,0.023143967146810218,1,1
BEL,2023,0.025709451271385964,-0.025709451271385964,0,0
BEL,2024,0.017303860033765106,-0.017303860033765106,0,0
BGD,1990,0.044398653629558804,-0.044398653629558804,0,0
BGD,1991,0.050526923578637695,-0.050526923578637695,0,0
BGD,1992,0.053915087386368354,-0.053915087386368354,0,0
BGD,1993,0.061110882665011745,-0.061110882665011745,0,0
BGD,1994,0.06393893470073408,-0.06393893470073408,0,0
BGD,1995,0.07395005612710953,-0.07395005612710953,0,0
BGD,1996,0.07083475674998979,-0.07083475674998979,0,0
BGD,1997,0.07643966523920487,-0.07643966523920487,0,0
BGD,1998,0.0833224014166597,-0.0833224014166597,0,0
BGD,1999,0.08033068977583618,-0.08033068977583618,0,0
BGD,2000,0.08279777047858145,-0.08279777047858145,0,0
BGD,2001,0.0821456501249106,-0.0821456501249106,0,0
BGD,2002,0.07814638669363472,-0.07814638669363472,0,0
BGD,2003,0.07554766878182279,-0.07554766878182279,0,0
BGD,2004,0.07693250281749303,-0.07693250281749303,0,0
BGD,2005,0.07524194177477883,-0.07524194177477883,0,0
BGD,2006,0.0762084985351909,-0.0762084985351909,0,0
BGD,2007,0.07351036311212472,-0.07351036311212472,0,0
BGD,2008,0.0801059758563546,-0.0801059758563546,0,0
BGD,2009,0.07866340682866851,-0.07866340682866851,0,0
BGD,2010,0.07499507576300335,-0.07499507576300335,0,0
BGD,2011,0.07374075073630959,-0.07374075073630959,0,1
BGD,2012,0.07235378106001356,-0.07235378106001356,0,0
BGD,2013,0.07575746443389797,-0.07575746443389797,0,0
BGD,2014,0.0781132197324535,-0.0781132197324535,0,0
BGD,2015,0.07515303155924574,-0.07515303155924574,0,0
BGD,2016,0.05255453155911083,-0.05255453155911083,0,0
BGD,2017,0.05163612498019837,-0.05163612498019837,0,0
BGD,2018,0.05328482252188338,-0.05328482252188338,0,0
BGD,2019,0.0408522145277706,-0.0408522145277706,0,0
BGD,2020,0.04857284336020695,-0.04857284336020695,0,1
BGD,2021,0.041787781273140145,-0.041787781273140145,0,1
BGD,2022,0.04776835317206951,-0.04776835317206951,0,1
BGD,2023,0.05158155569572792,-0.05158155569572792,0,0
BGD,2024,0.05405202839401724,-0.05405202839401724,0,0
BRA,1990,-0.13304239350803904,0.13304239350803904,1,1
BRA,1991,-0.03722791157414779,0.03722791157414779,1,0
BRA,1992,-0.09052252300379504,0.09052252300379504,1,0
BRA,1993,-0.08453350231833145,0.08453350231833145,1,1
BRA,1994,-0.08063264263481962,0.08063264263481962,1,1
BRA,1995,0.02455911626793572,-0.02455911626793572,0,0
BRA,1996,0.04219439888218285,-0.04219439888218285,0,0
BRA,1997,0.04006617728253714,-0.04006617728253714,0,0
BRA,1998,0.022387146812024916,-0.022387146812024916,0,0
BRA,1999,0.0325209415992338,-0.0325209415992338,0,0
BRA,2000,0.05060018678102568,-0.05060018678102568,0,0
BRA,2001,0.05712396527168523,-0.05712396527168523,0,0
BRA,2002,0.06948755716868138,-0.06948755716868138,0,0
BRA,2003,0.06735254218426934,-0.06735254218426934,0,0
BRA,2004,0.07522297669133587,-0.07522297669133587,0,0
BRA,2005,0.07483364806144599,-0.07483364806144599,0,0
BRA,2006,0.07585169497344452,-0.07585169497344452,0,0
BRA,2007,0.061002519541640265,-0.061002519541640265,0,0
BRA,2008,0.0744510630225571,-0.0744510630225571,0,0
BRA,2009,0.04602141187634756,-0.04602141187634756,0,0
BRA,2010,0.03128015930914069,-0.03128015930914069,0,0
BRA,2011,0.05077996209692204,-0.05077996209692204,0,0
BRA,2012,0.04489642362712898,-0.04489642362712898,0,0
BRA,2013,0.04950324759676206,-0.04950324759676206,0,0
BRA,2014,0.0321693251692684,-0.0321693251692684,0,0
BRA,2015,-0.005606416643293977,0.005606416643293977,1,1
BRA,2016,-0.027197180603820037,0.027197180603820037,1,1
BRA,2017,0.009097303666377288,-0.009097303666377288,0,1
BRA,2018,0.021710601479848657,-0.021710601479848657,0,0
BRA,2019,0.023416555808378647,-0.023416555808378647,0,0
BRA,2020,-0.010537504810225196,0.010537504810225196,1,1
BRA,2021,0.04862254467768662,-0.04862254467768662,0,1
BRA,2022,0.07111401137596135,-0.07111401137596135,0,0
BRA,2023,0.05864765677951056,-0.05864765677951056,0,0
BRA,2024,0.05860078930737833,-0.05860078930737833,0,0
CAN,1990,0.08741033854153168,-0.08741033854153168,0,1
CAN,1991,0.06225663103284135,-0.06225663103284135,0,1
CAN,1992,0.08152890711131161,-0.08152890711131161,0,1
CAN,1993,0.0864045979583104,-0.0864045979583104,0,1
CAN,1994,0.08679793678341952,-0.08679793678341952,0,1
CAN,1995,0.09814586856495372,-0.09814586856495372,0,0
CAN,1996,0.09526455079863133,-0.09526455079863133,0,0
CAN,1997,0.09626868477851697,-0.09626868477851697,0,0
CAN,1998,0.09096483563497837,-0.09096483563497837,0,0
CAN,1999,0.09167619649869013,-0.09167619649869013,0,0
CAN,2000,0.08133085302431253,-0.08133085302431253,0,0
CAN,2001,0.09361073663770597,-0.09361073663770597,0,0
CAN,2002,0.09624801934263455,-0.09624801934263455,0,0
CAN,2003,0.09970166966863081,-0.09970166966863081,0,0
CAN,2004,0.09762122948425372,-0.09762122948425372,0,0
CAN,2005,0.10123335018111523,-0.10123335018111523,0,0
CAN,2006,0.09754173277461686,-0.09754173277461686,0,0
CAN,2007,0.08632369550715085,-0.08632369550715085,0,0
CAN,2008,0.09190908974687345,-0.09190908974687345,0,0
CAN,2009,0.05806066126953907,-0.05806066126953907,0,1
CAN,2010,0.09494514366144974,-0.09494514366144974,0,0
CAN,2011,0.0970153004259044,-0.0970153004259044,0,0
CAN,2012,0.09016982020045383,-0.09016982020045383,0,0
CAN,2013,0.08756598788123066,-0.08756598788123066,0,0
CAN,2014,0.09379629758745472,-0.09379629758745472,0,0
CAN,2015,0.08360362493464435,-0.08360362493464435,0,0
CAN,2016,0.0895077468678877,-0.0895077468678877,0,0
CAN,2017,0.09411473182367153,-0.09411473182367153,0,0
CAN,2018,0.09342541572349444,-0.09342541572349444,0,0
CAN,2019,0.09239232894045268,-0.09239232894045268,0,0
CAN,2020,0.03240711364090337,-0.03240711364090337,0,1
CAN,2021,0.08307199656323239,-0.08307199656323239,0,0
CAN,2022,0.08766714662299552,-0.08766714662299552,0,1
CAN,2023,0.08252058446059046,-0.08252058446059046,0,0
CAN,2024,0.08370244518263226,-0.08370244518263226,0,0
CHE,1990,0.059424170196377024,-0.059424170196377024,0,1
CHE,1991,0.04789771240094698,-0.04789771240094698,0,1
CHE,1992,0.06491079103118391,-0.06491079103118391,0,0
CHE,1993,0.07094217833197142,-0.07094217833197142,0,0
CHE,1994,0.08037368240748777,-0.08037368240748777,0,0
CHE,1995,0.07458833989898472,-0.07458833989898472,0,0
CHE,1996,0.07599888917911835,-0.07599888917911835,0,0
CHE,1997,0.07795739324122691,-0.07795739324122691,0,0
CHE,1998,0.07456920997645988,-0.07456920997645988,0,0
CHE,1999,0.06554912288211612,-0.06554912288211612,0,0
CHE,2000,0.038019196906702135,-0.038019196906702135,0,0
CHE,2001,0.06438112497128518,-0.06438112497128518,0,0
CHE,2002,0.06471119513726759,-0.06471119513726759,0,0
CHE,2003,0.04061931508312944,-0.04061931508312944,0,0
CHE,2004,0.06164746636209456,-0.06164746636209456,0,0
CHE,2005,0.0557229493719863,-0.0557229493719863,0,0
CHE,2006,0.02898080598929159,-0.02898080598929159,0,0
CHE,2007,0.046009856005582495,-0.046009856005582495,0,0
CHE,2008,0.08060127385765564,-0.08060127385765564,0,0
CHE,2009,0.02044962514905585,-0.02044962514905585,0,1
CHE,2010,0.03121376887643451,-0.03121376887643451,0,0
CHE,2011,0.03895534568895137,-0.03895534568895137,0,0
CHE,2012,0.011250511375346328,-0.011250511375346328,0,0
CHE,2013,-0.006059274916621338,0.006059274916621338,1,0
CHE,2014,0.04183368139186411,-0.04183368139186411,0,0
CHE,2015,-0.002775733633081867,0.002775733633081867,1,0
CHE,2016,-0.006662524462674013,0.006662524462674013,1,0
CHE,2017,-0.0008064549735547488,0.0008064549735547488,1,0
CHE,2018,-0.003504609156221694,0.003504609156221694,1,0
CHE,2019,0.027406425465583972,-0.027406425465583972,0,0
CHE,2020,-0.04061509266991037,0.04061509266991037,1,1
CHE,2021,-0.02762192742533237,0.02762192742533237,1,0
CHE,2022,-0.0027439845358236403,0.0027439845358236403,1,0
CHE,2023,-0.014708998402359896,0.014708998402359896,1,0
CHE,2024,-0.020750407911762636,0.020750407911762636,1,0
CHL,1990,0.09064941212331706,-0.09064941212331706,0,1
CHL,1991,0.08012923218957191,-0.08012923218957191,0,1
CHL,1992,0.034383197019086875,-0.034383197019086875,0,0
CHL,1993,0.0735611588796844,-0.0735611588796844,0,0
CHL,1994,0.09288605128025629,-0.09288605128025629,0,0
CHL,1995,0.06124656006361989,-0.06124656006361989,0,0
CHL,1996,0.07232972809284216,-0.07232972809284216,0,0
CHL,1997,0.07153995061018648,-0.07153995061018648,0,0
CHL,1998,0.08385743444285498,-0.08385743444285498,0,0
CHL,1999,0.04871692413486528,-0.04871692413486528,0,1
CHL,2000,0.09068170300775069,-0.09068170300775069,0,0
CHL,2001,0.08690362012511604,-0.08690362012511604,0,0
CHL,2002,0.09328786722561822,-0.09328786722561822,0,0
CHL,2003,0.09230150074298887,-0.09230150074298887,0,0
CHL,2004,0.07405382164126917,-0.07405382164126917,0,0
CHL,2005,0.07771608261626334,-0.07771608261626334,0,0
CHL,2006,0.07188168293826291,-0.07188168293826291,0,0
CHL,2007,0.06626170859220204,-0.06626170859220204,0,0
CHL,2008,0.04107776043379918,-0.04107776043379918,0,0
CHL,2009,0.03947586093793043,-0.03947586093793043,0,1
CHL,2010,0.06702610461004621,-0.06702610461004621,0,0
CHL,2011,0.041703381249494687,-0.041703381249494687,0,0
CHL,2012,0.03361868837378562,-0.03361868837378562,0,0
CHL,2013,0.06663179574133576,-0.06663179574133576,0,0
CHL,2014,0.06328730236660823,-0.06328730236660823,0,0
CHL,2015,0.07620990031846164,-0.07620990031846164,0,0
CHL,2016,0.08278018154858602,-0.08278018154858602,0,0
CHL,2017,0.08244744494264095,-0.08244744494264095,0,0
CHL,2018,0.08373662335312954,-0.08373662335312954,0,0
CHL,2019,0.06776770376185925,-0.06776770376185925,0,0
CHL,2020,0.004735841546007369,-0.004735841546007369,0,1
CHL,2021,-0.007140661625798239,0.007140661625798239,1,0
CHL,2022,0.04275715093346011,-0.04275715093346011,0,1
CHL,2023,0.07058483506873225,-0.07058483506873225,0,0
CHL,2024,0.08085285025324496,-0.08085285025324496,0,0
CHN,1990,0.007206750004476459,-0.007206750004476459,0,0
CHN,1991,-0.02821995932915311,0.02821995932915311,1,0
CHN,1992,-0.06982977894117293,0.06982977894117293,1,0
CHN,1993,-0.08781548908159476,0.08781548908159476,1,1
CHN,1994,-0.06741425952683588,0.06741425952683588,1,1
CHN,1995,-0.050951943676669276,0.050951943676669276,1,1
CHN,1996,-0.02256277139017343,0.02256277139017343,1,0
CHN,1997,-0.021749252638592453,0.021749252638592453,1,0
CHN,1998,-0.004318895127074784,0.004318895127074784,1,0
CHN,1999,0.0032591726724775505,-0.0032591726724775505,0,0
CHN,2000,0.004118809434654813,-0.004118809434654813,0,0
CHN,2001,0.00043259501534914646,-0.00043259501534914646,0,0
CHN,2002,-0.013128638746507604,0.013128638746507604,1,0
CHN,2003,-0.03680565880020442,0.03680565880020442,1,0
CHN,2004,-0.06010408355522234,0.06010408355522234,1,0
CHN,2005,-0.08115382364869805,0.08115382364869805,1,0
CHN,2006,-0.10774563638891066,0.10774563638891066,1,0
CHN,2007,-0.1390904749129771,0.1390904749129771,1,0
CHN,2008,-0.1234728220384288,0.1234728220384288,1,0
CHN,2009,-0.11682801313807079,0.11682801313807079,1,0
CHN,2010,-0.13657453337925807,0.13657453337925807,1,0
CHN,2011,-0.12684373232277246,0.12684373232277246,1,0
CHN,2012,-0.1059091524484439,0.1059091524484439,1,0
CHN,2013,-0.09812984359507271,0.09812984359507271,1,0
CHN,2014,-0.09607581009332966,0.09607581009332966,1,0
CHN,2015,-0.08281084306627806,0.08281084306627806,1,0
CHN,2016,-0.06973843417389736,0.06973843417389736,1,0
CHN,2017,-0.07439006523594638,0.07439006523594638,1,0
CHN,2018,-0.0704715793476205,0.0704715793476205,1,0
CHN,2019,-0.06666402383698766,0.06666402383698766,1,0
CHN,2020,-0.06568875551323106,0.06568875551323106,1,0
CHN,2021,-0.08837436702389201,0.08837436702389201,1,0
CHN,2022,-0.06482788155668384,0.06482788155668384,1,0
CHN,2023,-0.06169879649650656,0.06169879649650656,1,0
CHN,2024,-0.05645644009750206,0.05645644009750206,1,0
COL,1990,0.07747965436589771,-0.07747965436589771,0,1
COL,1991,0.0571255885540044,-0.0571255885540044,0,1
COL,1992,0.07995369492010446,-0.07995369492010446,0,0
COL,1993,0.08223948156121452,-0.08223948156121452,0,0
COL,1994,0.08111376338511772,-0.08111376338511772,0,0
COL,1995,0.07618107724034745,-0.07618107724034745,0,0
COL,1996,0.056699359502545565,-0.056699359502545565,0,0
COL,1997,0.052646490938770774,-0.052646490938770774,0,0
COL,1998,0.029035108848572688,-0.029035108848572688,0,0
COL,1999,-0.04813820540697139,0.04813820540697139,1,1
COL,2000,-0.005118768618352754,0.005118768618352754,1,1
COL,2001,0.019558049994980287,-0.019558049994980287,0,0
COL,2002,0.0315614654787143,-0.0315614654787143,0,0
COL,2003,0.04490294710684262,-0.04490294710684262,0,0
COL,2004,0.04370499127643479,-0.04370499127643479,0,0
COL,2005,0.055121640015954654,-0.055121640015954654,0,0
COL,2006,0.05916546762950303,-0.05916546762950303,0,0
COL,2007,0.056910318118247705,-0.056910318118247705,0,0
COL,2008,0.07186640584547432,-0.07186640584547432,0,0
COL,2009,0.0617332525219258,-0.0617332525219258,0,0
COL,2010,0.0674161180818385,-0.0674161180818385,0,0
COL,2011,0.059198952948935124,-0.059198952948935124,0,0
COL,2012,0.06892656630153998,-0.06892656630153998,0,0
COL,2013,0.06156756940443775,-0.06156756940443775,0,0
COL,2014,0.05569537111882389,-0.05569537111882389,0,0
COL,2015,0.04843060045533065,-0.04843060045533065,0,0
COL,2016,0.03793736287333366,-0.03793736287333366,0,0
COL,2017,0.04225963334208144,-0.04225963334208144,0,0
COL,2018,0.041598198603385594,-0.041598198603385594,0,0
COL,2019,0.032524547368046164,-0.032524547368046164,0,0
COL,2020,-0.06425192912816136,0.06425192912816136,1,1
COL,2021,-0.025257973812499945,0.025257973812499945,1,0
COL,2022,0.0035100379393715464,-0.0035100379393715464,0,0
COL,2023,0.01293673058264122,-0.01293673058264122,0,0
COL,2024,0.020894088728400817,-0.020894088728400817,0,0
CZE,1991,-0.0158791149407983,0.0158791149407983,1,1
CZE,1992,0.07284587419105609,-0.07284587419105609,0,0
CZE,1993,0.07120132221742353,-0.07120132221742353,0,1
CZE,1994,0.07946466422218157,-0.07946466422218157,0,0
CZE,1995,0.05643553375993032,-0.05643553375993032,0,0
CZE,1996,0.04639300873946062,-0.04639300873946062,0,0
CZE,1997,0.04928233470984844,-0.04928233470984844,0,0
CZE,1998,0.061001879054492725,-0.061001879054492725,0,0
CZE,1999,0.05428327324931992,-0.05428327324931992,0,1
CZE,2000,0.04571552061715245,-0.04571552061715245,0,1
CZE,2001,0.0455008575031271,-0.0455008575031271,0,0
CZE,2002,0.05144699576029238,-0.05144699576029238,0,0
CZE,2003,0.06293587082941127,-0.06293587082941127,0,0
CZE,2004,0.05489541311074431,-0.05489541311074431,0,0
CZE,2005,0.04360805880832874,-0.04360805880832874,0,0
CZE,2006,0.05063127856976285,-0.05063127856976285,0,0
CZE,2007,0.03470559862072892,-0.03470559862072892,0,0
CZE,2008,0.06587051049291526,-0.06587051049291526,0,0
CZE,2009,0.02523456857920764,-0.02523456857920764,0,1
CZE,2010,0.06407509290563435,-0.06407509290563435,0,0
CZE,2011,0.0583759764163192,-0.0583759764163192,0,0
CZE,2012,0.0421981394996605,-0.0421981394996605,0,0
CZE,2013,0.05281109085623498,-0.05281109085623498,0,0
CZE,2014,0.0445106724195547,-0.0445106724195547,0,0
CZE,2015,0.04004556057207842,-0.04004556057207842,0,0
CZE,2016,0.05203269354963058,-0.05203269354963058,0,0
CZE,2017,0.0433402256746066,-0.0433402256746066,0,0
CZE,2018,0.056757282937740294,-0.056757282937740294,0,0
CZE,2019,0.05922182169100659,-0.05922182169100659,0,0
CZE,2020,0.008057856809896458,-0.008057856809896458,0,1
CZE,2021,0.047195115459461756,-0.047195115459461756,0,0
CZE,2022,0.025621680626376375,-0.025621680626376375,0,1
CZE,2023,0.03563356710397769,-0.03563356710397769,0,0
CZE,2024,0.06509147607829013,-0.06509147607829013,0,0
DEU,1990,0.08340364091946567,-0.08340364091946567,0,0
DEU,1991,0.0853390583233537,-0.0853390583233537,0,0
DEU,1992,0.08439928016373238,-0.08439928016373238,0,0
DEU,1993,0.07201453698196314,-0.07201453698196314,0,0
DEU,1994,0.08989175538035038,-0.08989175538035038,0,0
DEU,1995,0.09227093183693957,-0.09227093183693957,0,0
DEU,1996,0.09050811527857305,-0.09050811527857305,0,0
DEU,1997,0.09612687679751569,-0.09612687679751569,0,0
DEU,1998,0.09416605545859447,-0.09416605545859447,0,0
DEU,1999,0.09556970769117101,-0.09556970769117101,0,0
DEU,2000,0.07333665583284543,-0.07333665583284543,0,0
DEU,2001,0.09937852624003346,-0.09937852624003346,0,0
DEU,2002,0.08820186208575365,-0.08820186208575365,0,0
DEU,2003,0.0808341309687019,-0.0808341309687019,0,0
DEU,2004,0.0823336744727356,-0.0823336744727356,0,1
DEU,2005,0.08127489352400508,-0.08127489352400508,0,1
DEU,2006,0.08123342154079155,-0.08123342154079155,0,0
DEU,2007,0.08155823552859676,-0.08155823552859676,0,0
DEU,2008,0.08785404281958031,-0.08785404281958031,0,0
DEU,2009,0.03146211635707452,-0.03146211635707452,0,1
DEU,2010,0.07410599783018901,-0.07410599783018901,0,0
DEU,2011,0.07502164902100611,-0.07502164902100611,0,0
DEU,2012,0.06872065603984595,-0.06872065603984595,0,0
DEU,2013,0.07374458940002798,-0.07374458940002798,0,0
DEU,2014,0.07735558777878487,-0.07735558777878487,0,0
DEU,2015,0.07423830394695624,-0.07423830394695624,0,0
DEU,2016,0.06738305065241995,-0.06738305065241995,0,0
DEU,2017,0.07558319488624782,-0.07558319488624782,0,0
DEU,2018,0.07075715004610172,-0.07075715004610172,0,0
DEU,2019,0.07032584258884811,-0.07032584258884811,0,0
DEU,2020,0.03040933326656914,-0.03040933326656914,0,1
DEU,2021,0.06996013440823595,-0.06996013440823595,0,0
DEU,2022,0.07668171652049965,-0.07668171652049965,0,1
DEU,2023,0.058301377734233994,-0.058301377734233994,0,1
DEU,2024,0.05790442650772909,-0.05790442650772909,0,0
EGY,1990,0.06852117457613988,-0.06852117457613988,0,0
EGY,1991,0.04236024869539379,-0.04236024869539379,0,0
EGY,1992,0.068464766075573,-0.068464766075573,0,0
EGY,1993,0.07338651209422437,-0.07338651209422437,0,0
EGY,1994,0.098729432685909,-0.098729432685909,0,0
EGY,1995,0.0978082805620637,-0.0978082805620637,0,0
EGY,1996,0.09921849637133745,-0.09921849637133745,0,0
EGY,1997,0.09398097028962554,-0.09398097028962554,0,0
EGY,1998,0.09952156525208067,-0.09952156525208067,0,0
EGY,1999,0.0941795069304543,-0.0941795069304543,0,0
EGY,2000,0.08611696405279923,-0.08611696405279923,0,0
EGY,2001,0.09302226993123985,-0.09302226993123985,0,0
EGY,2002,0.08826307515196735,-0.08826307515196735,0,0
EGY,2003,0.08206999245520208,-0.08206999245520208,0,0
EGY,2004,0.08647052370264141,-0.08647052370264141,0,0
EGY,2005,0.08507392332481778,-0.08507392332481778,0,0
EGY,2006,0.06784440644315093,-0.06784440644315093,0,0
EGY,2007,0.07389677811467815,-0.07389677811467815,0,0
EGY,2008,0.07520839671438184,-0.07520839671438184,0,0
EGY,2009,0.09261857722814953,-0.09261857722814953,0,0
EGY,2010,0.09560298256706534,-0.09560298256706534,0,0
EGY,2011,0.07661716630645099,-0.07661716630645099,0,0
EGY,2012,0.06720624741057374,-0.06720624741057374,0,1
EGY,2013,0.05354955087478286,-0.05354955087478286,0,1
EGY,2014,0.04535891662061864,-0.04535891662061864,0,1
EGY,2015,0.03601162658804513,-0.03601162658804513,0,1
EGY,2016,0.03577185585284237,-0.03577185585284237,0,0
EGY,2017,0.06817008035745653,-0.06817008035745653,0,1
EGY,2018,0.0909635283500499,-0.0909635283500499,0,0
EGY,2019,0.09391292900774734,-0.09391292900774734,0,0
EGY,2020,0.08636819852830196,-0.08636819852830196,0,0
EGY,2021,0.0738587263361003,-0.0738587263361003,0,0
EGY,2022,0.07583918790719901,-0.07583918790719901,0,0
EGY,2023,0.07575080508044585,-0.07575080508044585,0,1
EGY,2024,-0.00041059432574480637,0.00041059432574480637,1,1
ESP,1990,0.06947258298177078,-0.06947258298177078,0,0
