economy,year,GDP_Growth,GDP_PerCapita_Growth,Inflation_CPI,Total_Reserves,Unemployment,Current_Account_GDP,Trade_GDP,FDI_Inflows_GDP,Exports_GDP,Imports_GDP,Gross_Savings_GDP,Exchange_Rate,Manufacturing_Value,Investment_GDP,crisis_label,reconstruction_error,anomaly_ae
ARE,1990,2.690913224492105,2.6074468248567664,-0.0355970796433351,-0.3490791243514017,-1.1058921997911415,2.1293900777090613,0.2345726908555198,-0.4868988934053488,0.3263854020720219,0.1230808023226045,1.1038503584546224,-0.2246627339365387,-1.5895308254453486,-0.2702129270478737,0,0.7766216668060428,1
ARE,1991,-0.6383632664794175,-1.838100927192028,-0.0355970796433351,-0.3470046892318439,-1.1058921997911415,2.1293900777090613,0.2345726908555198,-0.4487644378197644,0.3263854020720219,0.1230808023226045,1.1038503584546224,-0.2246627339365387,-1.6018842071063313,-0.2702129270478737,0,0.1412705974802961,0
ARE,1992,0.0321100178406544,-1.1089465691772673,-0.0355970796433351,-0.3460985277484543,-1.0873781728579803,2.1293900777090613,0.2345726908555198,-0.422929761848851,0.3263854020720219,0.1230808023226045,1.1038503584546224,-0.2246627339365387,-1.5738706806047038,-0.2702129270478737,0,0.08543506099990802,0
ARE,1993,-0.530134814093302,-1.5747412335436477,-0.0355970796433351,-0.344896600451143,-1.0473362076304458,2.1293900777090613,0.2345726908555198,-0.3569481461618835,0.3263854020720219,0.1230808023226045,1.1038503584546224,-0.2246627339365387,-1.5285018811615976,-0.2702129270478737,0,0.10925603210710957,0
ARE,1994,0.9903066226965306,-0.0188630999490011,-0.0355970796433351,-0.343392916725373,-1.0617599262876758,2.1293900777090613,0.2345726908555198,-0.4412399892358674,0.3263854020720219,0.1230808023226045,1.1038503584546224,-0.2246627339365387,-1.7475914747258372,-0.2702129270478737,0,0.1106960377514037,0
ARE,1995,0.9341127097992036,-0.0196231534703856,-0.0355970796433351,-0.3411576908416676,-1.069079425307763,2.1293900777090613,0.2345726908555198,-0.3724447784347177,0.3263854020720219,0.1230808023226045,1.1038503584546224,-0.2246627339365387,-1.715363502441208,-0.2702129270478737,0,0.10479606647988302,0
ARE,1996,0.6941098600907004,-0.805975205749838,-0.0355970796433351,-0.3395892573317856,-1.0613293675217883,2.1293900777090613,0.2345726908555198,-0.3997672786264081,0.3263854020720219,0.1230808023226045,1.1038503584546224,-0.2246627339365387,-1.738940150193815,-0.2702129270478737,0,0.11075159971593561,0
ARE,1997,1.339525128334468,-0.6451306138010556,-0.0355970796433351,-0.3388955596350909,-1.046259810715727,2.1293900777090613,0.2345726908555198,-0.4153162244418986,0.3263854020720219,0.1230808023226045,1.1038503584546224,-0.2246626906147907,-1.519480762414614,-0.2702129270478737,0,0.16982413303941632,0
ARE,1998,-0.7916463957305796,-2.5190423239390336,-0.0355970796433351,-0.3369676806759705,-1.011384550678842,2.1293900777090613,0.2345726908555198,-0.4090684955165359,0.3263854020720219,0.1230808023226045,1.1038503584546224,-0.224662214075563,-1.391178122322058,-0.2702129270478737,0,0.22274736169653359,0
ARE,1999,-0.0873490690545169,-1.732640646633285,-0.0355970796433351,-0.3328958095627697,-0.9840440690449878,2.1293900777090613,0.2345726908555198,-0.6152754712458071,0.3263854020720219,0.1230808023226045,1.1038503584546224,-0.224662214075563,-1.404015207866426,-0.2702129270478737,0,0.13396260429974913,0
ARE,2000,2.0578765307794527,0.4231809873462618,-0.0355970796433351,-0.325101905771625,-0.9722037029830822,2.1293900777090613,0.2345726908555198,-0.5220363853456573,0.3263854020720219,0.1230808023226045,1.1038503584546224,-0.224662214075563,-1.3142731159076797,-0.2702129270478737,0,0.23271367742914903,0
ARE,2001,-0.49292781005756,-1.913963433268408,-0.0355970796433351,-0.323388839119316,-0.9306547820749412,2.1293900777090613,0.2345726908555198,-0.2988859255080515,0.3263854020720219,0.1230808023226045,1.1038503584546224,-0.224662214075563,-0.5744162472936166,-0.2702129270478737,0,0.1507391189007546,0
ARE,2002,-0.2138304653309516,-1.5673543261790466,-0.0355970796433351,-0.3203733926489617,-0.8841544353590948,2.1293900777090613,0.2909334310174299,-0.4437761125296355,0.3374799045983155,0.2323710787673605,1.1038503584546224,-0.224662214075563,-0.618071132300324,-0.2626852667470223,0,0.11202038204842331,0
ARE,2003,1.504155546810614,0.162862086750862,-0.0355970796433351,-0.3211074881197162,-0.8316262659208234,2.1293900777090613,0.4531139419455982,0.0125845158440006,0.5444560661652467,0.3395885884590361,1.1038503584546224,-0.224662214075563,-0.7577859640892874,-0.3353543115258872,0,0.14855656544792278,0
ARE,2004,1.7108118924850255,0.4461708497961606,-0.0355970796433351,-0.3116655774338598,-0.8182789441783119,2.1293900777090613,0.7048144828442382,0.4701227576094043,0.7909158976265663,0.5945106636152824,1.1038503584546224,-0.224662214075563,-0.8886162380332812,-0.7112171330226744,0,0.23909769642401107,0
ARE,2005,0.439595796501342,-0.6984546054838233,-0.0355970796433351,-0.3048617739379699,-0.7849106398220329,2.1293900777090613,0.7563104324792554,0.369936535299432,0.920442814331885,0.5530033063417357,1.1038503584546224,-0.224662214075563,-1.0463537548472928,-0.6783123626536551,0,0.09483629688408271,0
ARE,2006,1.7839024046829608,0.0533507016517928,-0.0355970796433351,-0.2867379814129463,-0.8184942235612556,2.1293900777090613,0.7548658252958412,0.3330845813679237,0.9540525945471856,0.5100695467410105,1.1038503584546224,-0.224662214075563,-1.2122441005853457,-0.8349389882359788,0,0.2594904250579327,0
ARE,2007,-0.0112113366954689,-2.8060389752753125,-0.0355970796433351,-0.1506238470645486,-0.8249526050495676,2.1293900777090613,1.0593765086991196,0.2968319222124805,1.0751557820838644,1.0281347780165082,1.1038503584546224,-0.224662214075563,-1.3223702682722376,0.2009316175516797,0,0.4103502761950171,0
ARE,2008,-0.0092022072787899,-2.751492870400285,-0.0355970796433351,-0.2755545115160271,-0.8499250134710409,2.1293900777090613,1.2652610973125982,-0.2360954687172973,1.2841933503237777,1.227845440738398,1.1038503584546224,-0.224662214075563,-1.3965541501727452,0.183269058556121,0,0.3753191624980036,0
ARE,2009,-2.2850943673513093,-3.5895889623509385,-0.0858976155289397,-0.2908888973829868,-0.8253831638154551,2.1293900777090613,1.3522235685500172,-0.3944466441337126,1.309515603411604,1.3867623568277552,1.1038503584546224,-0.224662214075563,-1.2927534601729953,1.32513710641846,1,0.5571517018863695,1
ARE,2010,-0.4379473140894432,-0.7971857975887221,-0.0891157158393344,-0.2725622823465189,-0.8542306011299156,2.1293900777090613,1.0363118124160535,-0.0645894661221423,1.2383366155638451,0.7848187891042152,1.1038503584546224,-0.224662214075563,-1.484014050780526,0.8509074242568472,0,0.18333059419909986,0
ARE,2011,0.9472210937792154,0.3072308164832257,-0.0891187121117955,-0.2602623395701502,-0.8996545509310435,2.1293900777090613,1.1890475547221997,-0.1904048040300453,1.502160387799726,0.8042097544383664,1.1038503584546224,-0.224662214075563,-1.5263124674637227,0.1266139300787903,0,0.13491347777969667,0
ARE,2012,0.3932198269698136,-0.4053615326218728,-0.0901308667606935,-0.2334741005137497,-0.9564883080281896,2.1293900777090613,1.4080337419216138,-0.1224571126450398,1.8236649076731672,0.8992127902691903,1.1038503584546224,-0.224662214075563,-1.5304994021659708,-0.1096765435791516,0,0.11421993650255559,0
ARE,2013,0.456685544261647,-0.3543019329812292,-0.0880656431968252,-0.1754104295553387,-0.9991136258510492,2.1293900777090613,1.4213967167312809,-0.1295326259139639,1.8286401004690784,0.9223489400286768,1.1038503584546224,-0.224662214075563,-1.5552378407531062,-0.5081576828520922,0,0.12494158325778613,0
ARE,2014,0.3796249944797152,-0.6099890568392342,-0.0822059716248513,-0.1473716333224987,-1.02623882810196,2.1293900777090613,1.4586099012408236,-0.0992116800682728,1.797002081841489,1.040644508514733,1.1038503584546224,-0.224662214075563,-1.522502591391895,-0.3366751167405917,0,0.12386841729228772,0
ARE,2015,1.0419844637251616,-0.1702015182591994,-0.0740942594338014,-0.1048412050944205,-1.0705863809883691,2.1293900777090613,1.5424471671816904,-0.1493976344631658,1.767621331454787,1.2575441496615356,1.1038503584546224,-0.224662214075563,-1.3468829616499491,-0.4203651726759269,0,0.15917600199991142,0
ARE,2016,0.6562076069045604,-0.4177364867687113,-0.0856356096362271,-0.1282622572060034,-1.1035241265787603,2.1293900777090613,1.5619336982319958,-0.1114225852972633,1.787359007225699,1.2765023116483722,1.1038503584546224,-0.224662214075563,-1.319640451528304,-0.5451057849146197,0,0.13867209509307798,0
ARE,2017,-1.1568170722843227,-1.718003827163042,-0.083991629013365,-0.1008678466780507,-0.9265644737990104,2.1293900777090613,1.5633663768231512,-0.1044785549209848,1.79582661974099,1.2695882671787295,1.1038503584546224,-0.224662214075563,-1.3032734221236677,-0.6020045711663192,0,0.16529562179357415,0
ARE,2018,-0.4556701593539416,-0.5220012832305989,-0.0788065246064573,-0.0895508502765814,-0.9752176143442944,2.1293900777090613,1.3748070386112905,-0.133162117514676,1.6702698469622792,1.0086657569346351,1.1038503584546224,-0.224662214075563,-1.375139924991215,-0.5045924515115214,0,0.11547289902854303,0
ARE,2019,-0.5273957156901871,-0.5183605219595084,-0.0995632081734892,-0.0652582697482039,-0.9547660729646396,2.1293900777090613,1.5342923747601551,0.1078850514909117,1.7495593760964294,1.2612166400201394,1.1038503584546224,-0.224662214075563,-1.3542324565030963,-0.1509268830789585,0,0.12104912289853205,0
ARE,2020,-3.216119947791898,-2.8476230902983586,-0.0995632081734892,-0.0698056739736809,-0.5321726442460883,2.1293900777090613,1.8413029731294783,0.3059861855782022,1.903349386352544,1.7460092313962496,1.1038503584546224,-0.224662214075563,-1.3282135889926698,-0.2135936687725532,1,0.3388448206497209,0
ARE,2021,0.358013318484481,0.1535208655440107,-0.0924007263027224,-0.0028335564207629,-0.788139830566189,2.1293900777090613,1.869728102254351,0.2136368560100155,1.9862096828456104,1.709643237349855,1.1038503584546224,-0.224662214075563,-1.3665347448281593,0.2330488212376731,0,0.15208249314415617,0
ARE,2022,1.1571478471598995,0.023970393626494,-0.0683470156585236,0.0172362927089343,-0.8382999267920792,2.1293900777090613,1.9195026364911816,0.1525689905216273,2.031649243396473,1.763960568322693,1.1038503584546224,-0.224662214075563,-1.4063062471463537,0.3510683063290095,0,0.21637441124701093,0
ARE,2023,0.2901249135294182,-0.5113946709139722,-0.0855922190262609,0.1572903403763889,-0.993516361894512,2.1293900777090613,2.153293226039014,0.34764091863906,2.186212744238766,2.088788849567345,1.1038503584546224,-0.224662214075563,-1.2468392531445731,0.4524374048742725,0,0.22648937469404193,0
ARE,2024,0.206648347265153,-0.7865684111073833,-0.0854197126223356,0.2901651301511371,-0.9915788474480184,2.356371487230201,2.153293226039014,0.674707778511325,2.186212744238766,2.088788849567345,1.1038503584546224,-0.224662214075563,-1.2616615959188442,0.4524374048742725,0,0.2575806851659516,0
ARG,1990,-1.536144340647119,-1.6517147593381432,0.0680609565265916,-0.3454268095300374,-0.2854624713925681,0.4629536926916339,-1.0579333954850008,-0.2779567685156882,-0.9245173999965852,-1.1201153478128856,-1.0738563663181913,-0.225766021340054,1.7760876338427587,-1.7563049213926674,1,0.565386786346498,1
ARG,1991,1.5938905314462404,1.5078419885730634,0.0680609565265916,-0.3420240376820845,-0.2854624713925681,-0.1359556010526647,-1.0579333954850008,-0.2797762820865397,-1.0110655201177838,-1.1201153478128856,-1.377600972472545,-0.2256045298781601,1.3569065575016122,-1.644485540973247,0,0.6288837430069112,1
ARG,1992,1.2712310011144712,1.199264060411176,0.0680609565265916,-0.331094359173508,-0.087405439084332,-0.4864060869822173,-1.0579333954850008,-0.1906876252431749,-1.0157584317073949,-1.1201153478128856,-1.3666108319128312,-0.2255916764021788,0.9160863024371528,-1.2836161186323036,0,0.36851726326392054,0
ARG,1993,1.3439989086163204,1.2814529341690888,0.0680609565265916,-0.3199783925875571,0.717739453125236,-0.6615103708243926,-1.0579333954850008,-0.2942468271295322,-1.0157584317073949,-1.075257801532678,-1.048500322494781,-0.2255887983940549,0.2848140253214297,-0.7619570173430658,0,0.20671137296635944,0
ARG,1994,0.704308263209806,0.6419667171639598,0.0680609565265916,-0.3185963457199726,1.0751032288118358,-0.7958240931165994,-1.0260040606468583,-0.262487838067922,-1.0157433738750987,-1.0259906500788027,-1.1222069898079927,-0.2255887767331809,0.211413711086796,-0.7134702747427413,0,0.10102732504064557,0
ARG,1995,-1.6381363282749732,-1.7063834065498646,0.0680609565265916,-0.3186616633690544,2.5906700847357294,-0.412162441156706,-0.9972343024662078,-0.1582469633663918,-0.9464124476251587,-1.0455885401409697,-1.0165404487577796,-0.2255885196908096,0.1115849862871113,-0.9694706670235383,1,0.15995249066064268,0
ARG,1996,0.6207950951304577,0.5816542282631207,0.0680609565265916,-0.3084038251304426,2.2268479275608173,-0.4969421852375068,-0.9667428672167494,-0.1063606604732739,-0.9222908988355152,-1.0079162734739848,-0.9408411113880654,-0.2255885500160331,0.1619879713947421,-0.773180607708061,1,0.14480245952909007,0
ARG,1997,1.3181141626378865,1.2962259565946843,0.0680609565265916,-0.3009822559986947,1.7338581406196647,-0.7756136660111485,-0.9345878008027678,-0.0277431067583099,-0.9180270481094384,-0.943117687289614,-0.9978556601489512,-0.2255886063343055,0.2827199504327648,-0.5631371695560495,0,0.23429552620252192,0
ARG,1998,0.1684337937775057,0.1493773745382201,0.0680609565265916,-0.2943134960207286,1.26670187963176,-0.8932710900342685,-0.9343444182084693,-0.1220157062078775,-0.9227104961046436,-0.9370435578216214,-1.0632857812540606,-0.2255886063343055,0.2147044935953228,-0.5378522649408152,0,0.06226295531083192,0
ARG,1999,-1.7839075365006607,-1.811771554020132,0.0680609565265916,-0.2902142097716853,1.5680930157529889,-0.7869844451478736,-0.9689171651009446,0.7017901119160228,-0.9416807648656124,-0.9896806392032416,-1.3653533178698678,-0.2255886063343055,0.0618350594621503,-1.0808509467706358,1,0.1641394183204336,0
ARG,2000,-1.0833232976627083,-1.1003757445579645,0.0680609565265916,-0.29350051954055,1.772608429549537,-0.6100074701306122,-0.9471308599762536,0.0458452894224409,-0.9043081087155744,-0.9866076733299154,-1.278873213187998,-0.2255886063343055,-0.0196642518065545,-1.1384104255219356,0,0.08619632213717278,0
ARG,2001,-2.0600397601700537,-2.0757222156987654,0.0680609565265916,-0.3225675055743038,2.272056597979002,-0.3152106482633491,-0.9606660557210592,-0.345361948966755,-0.8852016128441234,-1.0386319339999155,-1.297767887690748,-0.2255886063343055,-0.0896155845512478,-1.471690633787027,1,0.1766060943395059,0
ARG,2002,-3.8100163013779422,-3.710901372198807,0.0680609565265916,-0.333712899279979,2.76074079726128,1.430007317893973,-0.6109380954509142,-0.1548226860705128,-0.3434535435710333,-0.9204118942167652,-0.4251464293955261,-0.2248733619647102,0.6524719946374545,-1.9871570320523064,1,0.7388739065101004,1
ARG,2003,1.5140040832621935,1.547247384004573,0.0680609565265916,-0.3236599793214481,1.8501090074092812,0.9943007133867418,-0.6304095110662528,-0.2785133091106127,-0.4224949237800298,-0.8691184514623642,-0.3772433894606763,-0.2249297244252633,1.0255569869177097,-1.730100485461858,0,0.7484913686892817,1
ARG,2004,1.5659537905667988,1.6053222522112836,0.0680609565265916,-0.3085668328250214,1.4544255015586969,0.2494236407177493,-0.6295677571788652,-0.112952664389976,-0.4896613184540285,-0.7877613756993742,-1.3505525692055358,-0.224921867020428,0.4064040971765084,-1.135303411509749,0,0.39091017959925584,0
ARG,2005,1.517948659956732,1.5529112893818495,0.0680609565265916,-0.2854644547435101,1.0204222655441273,0.3676548925767902,-0.6320522633977737,-0.0932068548983724,-0.5090615157687366,-0.7701873429765433,-1.3596379256620317,-0.2249286748837157,0.3023442234359203,-0.9017052991032614,0,0.3503156389761431,0
ARG,2006,1.3008737460518789,1.3336440048239364,0.0680609565265916,-0.2746552208991451,0.7130033067004738,0.3913439564009574,-0.6341223071179417,-0.1299093318131982,-0.516127952371103,-0.7663168501593897,-0.4160821850432477,-0.2248764614913721,0.2216526677132179,-0.9380078555495645,0,0.2640853942620958,0
ARG,2007,1.5600386148638206,1.6061730423290317,0.0680609565265916,-0.2359036089470381,0.3668340589269485,0.2751590875848046,-0.6251299279959623,-0.1476629264943723,-0.5278615242084821,-0.7328904308396396,-0.3164201301372588,-0.2248621356769629,0.0768162493220517,-0.6901470542657578,0,0.23972497810732224,0
ARG,2008,0.2243018031163564,0.2517115976567516,0.0680609565265916,-0.2352564576213232,0.2305622095235641,0.1735486241085126,-0.6346636959649711,-0.0876599401928459,-0.54726517890283,-0.730624706201314,-0.4516312461367737,-0.2248453213938354,-0.0119732528897938,-0.7821081449634013,0,0.06760373683543161,0
ARG,2009,-2.4673876745588768,-2.476685959512183,0.0680609565265916,-0.230808292406406,0.4045079509421018,0.2877635458451092,-0.7461794112661035,-0.2906028692813021,-0.6278625029756472,-0.8774275105083863,-0.7950241488004398,-0.2246491805264898,-0.1784747246705374,-1.397059964936494,1,0.1431618443319585,0
ARG,2010,1.861632593073676,1.8910329960230765,0.0680609565265916,-0.2192859116691172,0.2040828454214849,-0.1430338189242039,-0.7301189046808593,-0.0896763223614543,-0.6480822081279417,-0.8185996716922268,-0.9161428896237342,-0.2245846524973192,-0.1329359635668022,-1.1083506690477782,0,0.37023540841049957,0
ARG,2011,0.749571346390696,0.7668382446537999,0.0680609565265916,-0.2355844715663546,0.0891236549295303,-0.247998846391788,-0.7259865578387842,-0.1759312399042651,-0.663706182329506,-0.7911237660069061,-0.9159763296990024,-0.2245105395841588,-0.1319177587198116,-0.987283539771286,0,0.0934476375250506,0
ARG,2012,-1.147385094589812,-1.1365431707869145,0.0680609565265916,-0.2439303054751238,0.0970889920984485,-0.1444592948261076,-0.80822539286223,-0.0716852541489006,-0.7350001438370042,-0.8853470308589403,-1.0534677636917522,-0.2243626236156046,-0.2424835448440685,-1.3186331531843325,0,0.08648304762470319,0
ARG,2013,-0.221421405261051,-0.1925437121093689,0.0680609565265916,-0.2787379259091743,0.0719013042940315,-0.4784271711901026,-0.8291842076063636,-0.212246367315424,-0.7872510978218238,-0.8690058189774242,-1.1777650875125054,-0.224042937429079,-0.2783703268754312,-1.1781954155830685,0,0.067891703362212,0
ARG,2014,-1.548394723282488,-1.542256242432183,0.0680609565265916,-0.2763325562622347,0.108068240628579,-0.3718928861800331,-0.8454775501788235,-0.3239874079643204,-0.7940761427117278,-0.8963169874662981,-1.0903008755996348,-0.2231363264598803,-0.319930896977606,-1.185690489569044,1,0.0764202562888311,0
ARG,2015,-0.1335033297944112,-0.11898973252957,0.0680609565265916,-0.2924898445567623,0.1745895699581931,-0.576878802227062,-0.9495247474967732,-0.1851689534005838,-0.9133586301642612,-0.9810913707913668,-1.2865368935497987,-0.2227350251405064,-0.423048090211888,-1.2192672947229424,0,0.07937708302780734,0
ARG,2016,-1.43175359863868,-1.4078115944516751,0.0680609565265916,-0.2571209898940073,0.2845973346424414,-0.5342133655170277,-0.8861242218845513,-0.3756523479450589,-0.854635264717806,-0.9129044085913428,-1.2478052983467571,-0.2208202074972441,-0.5440202532011056,-1.1157423183051596,1,0.07429085198134452,0
ARG,2017,-0.1099361349870579,-0.0487135923235947,0.0680609565265916,-0.2107636173655023,0.3403546948248688,-0.8925384046125673,-0.9002586401384776,-0.2108565103896995,-0.8935429034920387,-0.8975384488958076,-1.437946406967593,-0.2201948037092927,-0.657893109586622,-1.0197623448654036,0,0.0715623149564252,0
ARG,2018,-1.576667090386198,-1.5153742664092975,0.0680609565265916,-0.1808448351582522,0.5282935961347496,-0.9464524245472418,-0.8040780757862552,-0.1502297260507631,-0.7930700231828993,-0.8075803755621889,-1.6429627188240152,-0.2161980138439115,-0.4442302784759535,-1.2990823702466252,1,0.11180862408386057,0
ARG,2019,-1.4103116134107307,-1.3171938973165414,0.158750573678259,-0.2393842494238617,0.6624126517086962,-0.2097768827016968,-0.7712487242206545,-0.2524938077440489,-0.6806106175871277,-0.8694264552947838,-1.3618184422877482,-0.2092482004038298,-0.5348084768160383,-1.7190812603528076,1,0.11284593439369929,0
ARG,2020,-3.5418121876848483,-3.419023879411351,0.1044753421044139,-0.2544075131135223,1.0107346933116592,0.0385983189288842,-0.813898998934263,-0.2824315870633134,-0.7231501635044056,-0.9117022474193508,-1.2000828975729565,-0.2014879670243403,-0.3517191734071875,-1.6832419815118536,1,0.20355858067957727,0
ARG,2021,1.9470083376775864,2.215716820567241,0.1345668127748548,-0.2537223961449057,0.4240983747899819,0.1503652504318204,-0.7633743274300065,-0.2684486722197128,-0.6760379898186188,-0.8577359325406851,-0.6614180955872766,-0.1930136872659928,-0.1828981221481534,-1.0435726776372107,0,0.4604670360308361,1
ARG,2022,0.7541026690006642,1.0188603907866738,0.247611311814683,-0.2396180426336336,0.0083938863256297,-0.1837536836061408,-0.7897089306749704,-0.127530101696777,-0.733587764482858,-0.8467979166972676,-0.9765013976782352,-0.1806667089452125,-0.0332174359598483,-1.1642515814932628,0,0.15340039926459653,0
ARG,2023,-1.3711675818242977,-1.163695281566875,0.5349508179381922,-0.2991829187353487,-0.1349821827148974,-0.6159310724803082,-0.8758775500944211,0.0658347878922986,-0.8451174646175623,-0.901916181244764,-1.0505384625712544,-0.123259677292924,-0.0142086609416588,-0.8153942988096238,1,0.10314877583418895,0
ARG,2024,-1.2327868595779723,-1.0389484096330548,0.9415252610146316,-0.2814105123735625,0.0826652734412184,0.0715903230663279,-0.8538608554897559,-0.2061052950522681,-0.7668568595803629,-0.946756290891647,-0.9938366742970796,0.0910744426626278,-0.2480223392176357,-1.434679066865712,1,0.17453626169801156,0
AUS,1990,0.0936379920894465,-0.0115957099428943,-0.0587383253225935,-0.3095017987182019,0.6070858502921564,-0.9162351679634576,-0.780397439404732,-0.0846078467025734,-0.7718549392150548,-0.7812611113418841,-0.0490933796414443,-0.2254910261186686,-0.5075645099954136,0.8481531508794593,1,0.1434845726265173,0
AUS,1991,-0.9742156041931062,-1.0287063448463234,-0.0782981127198249,-0.3094442822538472,0.6070858502921564,-0.6240032551262243,-0.7797707097556863,-0.3461744094287964,-0.7424519926519669,-0.8147143974414581,-0.4906691556941311,-0.225490090657724,-0.7187339489454881,0.0240722873759223,1,0.08564971323234549,0
AUS,1992,-0.7535820476770281,-0.7643125276701888,-0.0884839597068433,-0.3244962480387632,0.8540113025286203,-0.6106521111578763,-0.7647893379954026,-0.2482536309781064,-0.722200935473113,-0.8061502107048764,-0.7956217674380454,-0.2254630951436896,-0.7174803711040212,-0.3031012492716532,1,0.05494690425058746,0
AUS,1993,0.2212259923943612,0.2835758297184451,-0.0849947969290205,-0.3235742133619005,0.8854420924384054,-0.5784032859158695,-0.7234537795742241,-0.2231360440689689,-0.6938187797817232,-0.7499671340987976,-0.5524159900269355,-0.2254253491934887,-0.666832445294829,-0.0838617351968074,1,0.04135465203946416,0
AUS,1994,0.2031507085120437,0.2444689177438383,-0.0839784075533475,-0.32323239256525,0.6367944051383918,-0.9038238830707296,-0.7048899038427477,-0.2669706066736729,-0.6799168614735424,-0.7261033131484254,-0.3635583531742745,-0.2254609801759533,-0.6111954133507628,0.0327412595391963,1,0.04988937810025091,0
AUS,1995,0.1792248372020107,0.1777070185526935,-0.0714692628607376,-0.3214803403360597,0.3674798970757797,-0.9300783138025476,-0.6830937147367702,0.0366508784526481,-0.6832319377182904,-0.6748324169777038,-0.5154575513774695,-0.225467467463307,-0.6249936900632614,0.3329072998246083,0,0.05911289177218534,0
AUS,1996,0.1726149555495034,0.1427692305778054,-0.0809395394682956,-0.3147591494305566,0.3752299548617541,-0.6812576868236406,-0.673829712416643,-0.3003189091403693,-0.6504308034835665,-0.6935474616809731,-0.4833316901053298,-0.2254921328449236,-0.6891717887389418,0.1225075204244279,0,0.03730038124864007,0
AUS,1997,0.1867222100538652,0.194226402057885,-0.0921891462036005,-0.3142486117770341,0.3446602824837438,-0.5376654237076676,-0.6782639367584306,-0.2020562000447885,-0.64279870603072,-0.712216294195609,-0.3716531053360965,-0.2254680401768153,-0.770683592014926,0.1341894936034815,0,0.04203933629224398,0
AUS,1998,0.3914789375119957,0.4250276143964706,-0.0891997336991747,-0.320312710567771,0.1976244639331728,-0.8254654610211175,-0.6430746646951799,-0.1960375972654815,-0.6290548786041641,-0.6520516100075907,-0.3948021651259518,-0.2253833207440946,-0.7429086434120361,0.2709688309173456,0,0.04810209201903547,0
AUS,1999,0.4862965437909841,0.4929297171721918,-0.0862678536378296,-0.3022681612791341,0.0236787225146351,-1.0176068817222947,-0.6600126934723396,-0.3781629657569275,-0.6697371642727955,-0.6406743740430243,-0.5168678991529707,-0.2253978346849135,-0.8301389464010385,0.3581997787797339,0,0.06879651604684164,0
AUS,2000,0.1862093683021022,0.1760607625725894,-0.0722708227984939,-0.3108656406161061,-0.1029055546562809,-0.7033290151426639,-0.6265717723040972,0.033055089678474,-0.6344685597368587,-0.6097939486380063,-0.4477412342697467,-0.2253372269818702,-0.903885681021824,0.3765337850560336,0,0.06252671101213422,0
AUS,2001,-0.3222987932286372,-0.3751168735647225,-0.0725075676562601,-0.311297851425601,-0.0040923178851067,-0.431733180256695,-0.569094622369997,-0.0701865275584746,-0.5456900318775417,-0.5900606656805132,-0.5029294624188816,-0.2252649261614246,-1.0119736795675496,-0.1224857919844916,0,0.034840695202772116,0
AUS,2002,0.1953153213279911,0.1871984078517278,-0.0792162409067831,-0.3033346686643599,-0.0841762483401761,-0.7574234795338305,-0.6174652281665338,0.0501164748709128,-0.591373793125693,-0.6410392374641591,-0.376040004631173,-0.2252971159530415,-1.0809194949450356,0.0556233725031548,0,0.056108549236884915,0
AUS,2003,-0.0363345805140815,-0.049833480387149,-0.0803879096312361,-0.2712654076581398,-0.1793297356013069,-1.1305762303104536,-0.6393712432299826,-0.1932854565848658,-0.6451245216965054,-0.6249797198464568,-0.4612858622856597,-0.2254006196956851,-1.0265954984076902,0.3223134858523241,0,0.09448847398539316,0
AUS,2004,0.2679344489311937,0.2797692585970754,-0.082220145073158,-0.2612053503939738,-0.2942889260932613,-1.2064021908568918,-0.6953314107657133,0.4978142448895777,-0.7060742864976061,-0.6743685646456372,-0.4075765272060405,-0.2254637521902005,-1.019741288567623,0.5191382518112596,0,0.1516310417945276,0
AUS,2005,-0.0190116403995347,-0.0511906416775459,-0.0805797638978904,-0.2438376114034186,-0.3724353421018371,-1.1246497735097714,-0.6575939063033587,-0.9482967775741132,-0.6718981116493438,-0.6328616083721588,-0.4737212089412402,-0.2254811776412952,-1.1229981065869117,0.5876836242008286,0,0.16659568056512003,0
AUS,2006,-0.1227734532571414,-0.1925751171361865,-0.0765163369849051,-0.2114101361319575,-0.4264704672207144,-1.1169378942570554,-0.615592214857924,0.1018354575644724,-0.6195326032609119,-0.6036291356789291,-0.391287937536676,-0.2254747659854534,-1.2098917096531685,0.595495057918224,0,0.1534421979941772,0
AUS,2007,0.152053469882542,-0.0497863539987191,-0.0822937583480181,-0.2886843219554207,-0.5134433379299833,-1.3484427213364143,-0.6078271580760604,0.2540935347643372,-0.6090049823891248,-0.5992271528725939,-0.427882784928249,-0.2255208259938555,-1.3088473377009613,0.5943221311934099,0,0.20078357468390176,0
AUS,2008,0.1074014889426431,-0.144514323551618,-0.0727750221712816,-0.2721831517231136,-0.5433671721591625,-0.8978069448486161,-0.5933730898619575,0.1281718897215279,-0.610342402051893,-0.5662464585521775,-0.3637188982702237,-0.225521829036727,-1.3256279690567916,0.7846692162558051,0,0.1744831521450587,0
AUS,2009,-0.3429700825025265,-0.6101790533432879,-0.0849126173587969,-0.247992993831169,-0.2585525485246012,-0.9555421535484188,-0.54343889042759,-0.0308468600631674,-0.519022703142506,-0.5659068507832639,-0.1097904828240867,-0.2254906337472141,-1.4431348459743538,0.5638340727661744,0,0.17844139797233893,0
