economy,year,GDP_Growth,Inflation_CPI,Unemployment,Current_Account_GDP,Reserves_Months_Imports,FDI_Inflows_GDP,Exports_GDP,Imports_GDP,Gross_Savings_GDP,Investment_GDP,Manufacturing_Value,Domestic_Credit_GDP,Broad_Money_Growth,Exchange_Depreciation
ITA,2018,-0.6580453353401399,-0.08223935835959711,0.8166135547120269,0.34120157186276656,-0.49122212232036616,-0.16813129876351307,-0.2689740302967629,-0.3476063806380223,-0.45335567293748386,-0.94498148264414,-0.27290513568601704,-0.007549979136603913,-0.06306909603359927,-0.17878517682481437
ITA,2019,-0.7661319419022105,-0.0847526469143634,0.6752653967002433,0.4529208907195259,-0.3644736672183897,-0.214326062940194,-0.26459623172740404,-0.3750081154906395,-0.414560864083868,-0.9965896845543274,-0.2983441065162351,-0.07062836060983589,-0.06306909603359927,-0.037420669136391305
ITA,2020,-3.2943398914182294,-0.0883296010440846,0.525704348773402,0.5714936709970567,-0.05527000510308796,-0.5795421582214448,-0.33599423413826723,-0.4717023554610885,-0.3897729266990707,-1.077538520119154,-0.3556258476625545,0.12256976033679882,-0.06306909603359927,-0.14496776100901296
ITA,2021,1.5457625280346312,-0.07872286222762317,0.5916235967758392,0.2515168328605454,-0.22906868051005652,-0.2918949095250427,-0.25747784198429474,-0.32204887877915694,-0.10626998456358384,-0.3640516862179278,-0.1995992876826229,-0.016842460541682758,-0.06306909603359927,-0.16565010450234674
ITA,2022,0.42817448010707576,-0.048503135231528376,0.2829918389152477,-0.40116696926155654,-0.3960732346371139,-0.053802584288789104,-0.13139172741939154,-0.02451811621165044,-0.2567157076944003,0.08754023741007523,-0.19662064552642403,-0.15144296653581968,-0.06306909603359927,0.06067888680808081
ITA,2023,-0.6318996179757012,-0.06082071399616752,0.1874629614822072,-0.04998851665380791,-0.3401218981721678,-0.20843711085918765,-0.18820693075256348,-0.22105937179713722,-0.1933863084788291,-0.17793936860330226,-0.18163981416892236,-0.28700323550336715,-0.06306909603359927,-0.15388942577892842
ITA,2024,-0.669903404867917,-0.0829801748474422,-0.056114063103847936,0.09265264103499059,-0.19647007835938315,-0.29306134654956617,-0.22012712060011536,-0.27898092705531224,-0.19095685021812878,-0.31744718451475756,-0.24906746639612143,-0.34611829507536473,-0.06306909603359927,-0.11784694466884793
JPN,1990,0.44762713641302876,-0.07296914196460885,-0.7073097818951383,0.3951240312015641,2.2590234619458527,-0.44941374446460314,-0.942199002120991,-1.0876078626416437,0.6855230741361968,2.337342182834256,0.7172196179172646,2.2297522151139355,-0.08715437730184206,-0.12572053246610745
JPN,1991,0.046476265927238955,-0.07214327768995983,-1.0159415397557299,0.3951240312015641,2.2590234619458527,-0.45229776856967224,-0.9558419421756694,-1.13035503706628,0.6855230741361968,2.251120969881137,0.7172196179172646,2.222957166856384,-0.09426562482443955,-0.2165075375181797
JPN,1992,-0.6522198828458825,-0.07926493119030836,-0.9945448002401849,0.3951240312015641,2.2590234619458527,-0.44773097868233974,-0.95891969720336,-1.1544349657137924,0.6855230741361968,1.9051988298879796,0.7172196179172646,2.2992962755420043,-0.10658488506011066,-0.20233581541889956
JPN,1993,-1.023669036978308,-0.08173521952477403,-0.9121997724076321,0.3951240312015641,2.2590234619458527,-0.4564008827120718,-0.9779217595711296,-1.180268648526693,0.6855230741361968,1.6737543126641525,0.7172196179172646,2.369822020270508,-0.10042649640068872,-0.2917779049028143
JPN,1994,-0.6127913697758093,-0.08435046055290853,-0.8363386050343352,0.3951240312015641,2.2590234619458527,-0.45463783411164516,-0.9802511288454606,-1.1742419012514087,0.6855230741361968,1.4228282454080428,1.211065504259015,2.4063715636634706,-0.1016932850863041,-0.23259341372967068
JPN,1995,-0.24596506111838362,-0.08828275619955403,-0.7801451477207821,0.3951240312015641,2.2590234619458527,-0.45692274576950076,-0.9798700466682279,-1.1505309875545846,0.6855230741361968,1.428224837324806,1.2358233415348752,2.3807775295569686,-0.10231683915805118,-0.2309767219900175
JPN,1996,-0.04653071232234506,-0.08701952564059943,-0.7297871648205596,0.13925127403101573,0.11608908361631619,-0.4571277977800709,-0.964959493367777,-1.1002364776479554,1.235536456482702,1.640970546761332,1.221803973394878,2.3680371697059432,-0.10378365541554144,0.10859711114993631
JPN,1997,-0.512204354581619,-0.07932452750340571,-0.7317323229583363,0.25904275832670354,0.17601505280790963,-0.44958052430349166,-0.9311919595946018,-1.082775826722268,1.2120284215829022,1.4883544367521233,1.193812315743311,2.638949883085004,-0.09283966197710163,0.0450153419199458
JPN,1998,-1.3648613390214483,-0.08451037714552945,-0.5795777308477925,0.37355005163605726,0.38422915925004925,-0.4487275771030851,-0.9293250579645246,-1.1094953954624207,1.0551398577455913,1.1503399626084887,1.0885888281783933,2.8329808218398687,-0.10742537053153603,0.0014298613382894335
JPN,1999,-0.9773546118855648,-0.08930192948971824,-0.4501166503446454,0.31800894601927454,0.7517800769484604,-0.41381806327352494,-0.9469541110529848,-1.120775479689892,0.8380405294356417,0.8967989231982225,0.972390257775031,2.9043674199091236,-0.10924824401290274,-0.3030440527772339
JPN,2000,-0.0729457990521037,-0.09090321158470681,-0.4347715139244057,0.34464090601986447,0.8744740993654507,-0.42797022133101376,-0.9272047258219931,-1.092529406027456,0.9060498557151734,0.9665350793901133,0.9970727175186764,2.704092137810267,-0.11724937605270126,-0.19387729990042502
JPN,2001,-0.8054400445260991,-0.09120637241772173,-0.3759845124271503,0.23511629535402043,1.3001576163655937,-0.44181242648495783,-0.9393578086856907,-1.077987169427457,0.7484343314518919,0.8544324631203825,0.81397240436242,2.1137544084656517,-0.2185808936995545,0.06723187205715021
JPN,2002,-0.8597220076556983,-0.0920824619079585,-0.2968814148242254,0.339926686192807,1.8335605427787676,-0.4197146169496508,-0.9148697634263213,-1.0740430733419055,0.6030266157621035,0.5399597705780095,0.7172196179172646,2.064972096684521,-0.1194975920247937,-0.07072103459698736
JPN,2003,-0.5075440009794877,-0.08889714503249516,-0.32605878689087797,0.421508895203975,2.728197292043616,-0.43073518456463944,-0.8944304986443123,-1.0627681125146586,0.6085121730663391,0.4690747717593685,0.7427820446370631,2.0685778257840868,-0.12158665132893674,-0.22476672422476487
JPN,2004,-0.3082654589610783,-0.08771286525042725,-0.43779731547205863,0.5286604671408242,2.928114117864402,-0.43614272455883424,-0.8517328025053794,-1.023512864780942,0.669365870628249,0.4467265512210205,0.7848270393185521,1.935501918424285,-0.12114271839251227,-0.21235726026474325
JPN,2005,-0.3802354859604329,-0.08902324988613795,-0.5000423758809175,0.495985741776989,2.452537386892425,-0.4416753066034244,-0.8187130318783766,-0.9650552252568136,0.6855230741361968,0.5061582287693012,0.8035330679363362,1.9368368955038537,-0.12336849697979496,-0.08945517289418012
JPN,2006,-0.46235001659757524,-0.08648101684470479,-0.5549390611026193,0.5413084261071603,2.269390552920767,-0.46409170209093453,-0.7606115352282155,-0.891919717790319,0.72865466810217,0.5201417700638499,0.816698294172467,1.896411022374561,-0.1284270760487642,-0.03705458606735612
JPN,2007,-0.41284011167988394,-0.08738517513672894,-0.6206421804230815,0.6796721445381994,2.266453461825156,-0.3929132203310995,-0.7086080329530533,-0.8475609980100615,0.7960725085878454,0.47116431565460865,0.9215745840447533,1.767410716177014,-0.12086468542902862,-0.09839468514293243
JPN,2008,-1.2000685725259477,-0.08108075971853158,-0.5960035106779082,0.3720024971112733,1.891219766148759,-0.3916148852093708,-0.7106627976083316,-0.7962815964805002,0.5951190385813409,0.498017168366539,0.8415897365220348,1.7249248269812487,-0.11984465604244811,-0.29209735138560333
JPN,2009,-2.4969743085776357,-0.09413297247540163,-0.3656103356923405,0.36789095051764675,3.0240415590866982,-0.42562198363828585,-0.863043883846381,-0.9817524430281154,0.1840656526809349,-0.07561948322777387,0.4488952299069887,1.8764014968120721,-0.1130496629497154,-0.25252601296456895
JPN,2010,0.24198053213884763,-0.09114995771927455,-0.3582619605051834,0.5485357109159057,2.4462258332285125,-0.4394740527139013,-0.7836121914913112,-0.9208970587078682,0.3024803029367569,-0.09081112772282506,0.7684082411062951,1.706647460157394,-0.11469956764366868,-0.20532879625348135
JPN,2011,-0.937315415544449,-0.08897314822163067,-0.47756499295549626,0.25559252384534703,2.317626955931997,-0.45888043747662555,-0.7874071585278813,-0.8502269692250527,0.19800439533783923,0.06212098320218184,0.5587479153974764,1.6942844454857457,-0.10861284139888978,-0.24694194065007546
JPN,2012,-0.4344432283868383,-0.08788236835544663,-0.5190616998947355,0.06760138768645269,2.093787148033219,-0.455839873579145,-0.7999469936739027,-0.8275491626285942,0.12319300653312712,0.15520054315629045,0.5676571835246953,1.697611908590651,-0.11264154339292098,-0.11666861910071384
JPN,2013,-0.33971969677122904,-0.0860718018334584,-0.5882228781268007,0.05588353245290772,2.2590234619458527,-0.42934046085131466,-0.7572564322315255,-0.7477970861011621,0.1637710715102683,0.22239303116770848,0.4707567170555186,1.7625268094052042,-0.10515128404175496,0.20442367045371718
JPN,2014,-0.6364900301984889,-0.07449404652323714,-0.6852646563336675,0.03049179430400319,2.0887859343290724,-0.4027219008521323,-0.7089683636595597,-0.684034364781633,0.2711488443609308,0.391934203560329,0.5106506595232423,1.7526150459311476,-0.10891625784210952,0.006611455812718897
JPN,2015,-0.39337063328260036,-0.08387371973846167,-0.7293549074566092,0.4151082848078767,2.6694440298866784,-0.4411472972589394,-0.7094740779876125,-0.7612518821936112,0.5710520430718953,0.42744720721291934,0.6277072509802053,1.7274949519992082,-0.10819750346942704,0.0885126945436004
JPN,2016,-0.6911280106854032,-0.08827969864682148,-0.7840354639963358,0.5578209701167752,2.7066883638129333,-0.34717989927876397,-0.7534462049116035,-0.8644778884714348,0.6380593368966773,0.3731659676142775,0.6195812187599812,1.7453876317066281,-0.10351801827506121,-0.2618701677555885
JPN,2017,-0.44137298614022563,-0.08535941516088247,-0.8510353554086492,0.5876141703467125,2.550749717559976,-0.4058718760584871,-0.7055024254530834,-0.8056699444443658,0.7085008546286711,0.4417812815373072,0.6399913230865336,1.850912748283626,-0.1055138185690777,-0.07179671961097925
JPN,2018,-0.6560066636752322,-0.08294807307791505,-0.9277610375098465,0.48755441552068335,2.195643659846566,-0.389772840058124,-0.6831805243381273,-0.7514356563513306,0.6987679827137512,0.5290503661159399,0.6727594443326727,1.8356249397575095,-0.1118648608898733,-0.13870885561169738
JPN,2019,-0.9667213277972934,-0.08543307736578103,-0.9528319646189704,0.4753243167122581,2.3602251801109344,-0.35261131793740674,-0.7112176821527825,-0.7732884099457974,0.7086840495393167,0.5617489024146161,0.6241381549947386,2.006476044555009,-0.11326091398154817,-0.13477244583150108
JPN,2020,-2.0475712735895564,-0.08779129769729244,-0.8538450282743267,0.3951240312015641,3.0540529271040433,-0.291714723496841,-0.7725060304977657,-0.8470299243188084,0.598926344160805,0.48559315696243854,0.5766860895101564,2.3762808558542603,-0.08440133872868787,-0.1458455879191137
JPN,2021,0.086367536139096,-0.08878639582221735,-0.854061156956302,0.5417470970495253,2.505673023605059,-0.36515452656739994,-0.6975999132485452,-0.7487237616881423,0.7565913268765635,0.5618874705811006,0.5578411872969716,2.337994758637486,-0.10847228289871667,-0.0762520960796844
JPN,2022,-0.5207220779648873,-0.07574306643809672,-0.8959901212594916,0.24956836470373123,1.6683672869364223,-0.3086363801644677,-0.5953230730504189,-0.5099440901769803,0.6592352053754401,0.7333028448995799,0.4080383783222934,2.306539532037998,-0.11215134767469798,0.16843257059161185
JPN,2023,-0.6868318907046743,-0.07206354272301409,-0.8990159228071446,0.5165680582377443,1.933606705476014,-0.39448088865410236,-0.5821144643684348,-0.574019684986152,0.8022624196103199,0.6417069185093334,0.5247967960595127,2.2922396119729886,-0.11289072792306414,-0.018056739770113323
JPN,2024,-0.9481180842540008,-0.07459286001780156,-0.9206287910046649,0.6870302464031819,1.8068487553953567,-0.39528174554865214,-0.5525603308922337,-0.561133568309537,0.8854062872536179,0.6234558625634347,0.4069306160875207,2.3123113220951517,-0.12413729496075357,-0.005089958047943412
KEN,1990,0.25709832497267465,-0.0027472235819010326,-0.8458482670412443,-1.129436326073737,-0.8940081461839727,-0.3657552503394976,-0.4333710827391406,-0.23806852688794755,-0.723605889770396,0.01212331855668751,-1.132906119328034,-1.2195278690999454,-0.015117219135649623,-0.07601258037886074
KEN,1991,-0.4917076812178787,0.008250219705410962,-0.8601127600516077,-0.53381933043271,-0.9558291680424799,-0.4253596638312827,-0.3900630899205418,-0.34399219609805964,-0.6767599655060226,-0.5432948106991241,-1.0697822721107138,-1.1922326303054847,-0.017760575722403093,0.1717810675276822
KEN,1992,-1.1002365882208818,0.04286553195966482,-0.8354740903064344,-0.4625830405283602,-1.0125301630815566,-0.4463991708634382,-0.4151439353779117,-0.4160373793052896,-1.199770448741965,-1.2476030557681999,-1.2640097846687246,-1.146213260166777,0.08833747681520769,0.12972252058707429
KEN,1993,-0.7867889378534153,0.13191998573288577,-0.817103152338542,-0.8603039993164951,-0.8700488382186492,-0.10992558803261905,-0.00925561787923633,-0.13771176106507976,1.5130321924432963,-1.1276704589520452,-1.4038809106109083,-1.2228903520902188,0.028394939424416142,1.0341810915868235
KEN,1994,-0.16690803502148155,0.04994357910201838,-0.822290240705947,-1.15161745999663,-0.8293326017908905,-0.442771901801298,-0.06907499718120537,-0.1273574680320573,1.0995629735129389,-0.8350012305544436,-1.3137526076609323,-1.1948313482946482,0.001906471975944668,-0.164720147779009
KEN,1995,0.31533568168763726,-0.0802485573155956,-0.8454160096772939,-3.034765443857897,-0.9301921170695168,-0.39294892362323514,-0.21188840695136643,0.060942409464410346,-0.1293588733928803,-0.39559628728195434,-1.4298024566599452,-1.0694226339755586,0.03367040113341979,-0.23488208555492002
KEN,1996,0.24480405064636587,-0.045337660942108025,-0.8616256608254341,-1.438195169744559,-0.7408536955556796,-0.3333686463147809,-0.44916596045005786,-0.20814344709719496,-1.0327846337311721,-1.5810051673780925,-0.8155603344459266,-1.1560871439797022,0.013619956570762445,0.0425385895411492
KEN,1997,-0.7536941759503761,-0.03340854605472421,-0.85189987013655,-2.3950084808564176,-0.800676571099946,-0.3921296680473805,-0.5298801637066128,-0.23644764611091057,-1.0586429279564025,-1.5571497358466098,-0.8667228129744937,-1.1000187793503504,-0.014367762665427799,-0.0756711920033047
KEN,1998,0.01186459447680975,-0.05556603513543948,-0.8464966530871699,-3.2428127665893753,-0.8538793378181299,-0.4312051095750276,-0.6106878489646012,-0.3374235805442888,-1.0601400968796808,-1.2872775112402228,-0.9788743096096723,-1.1082345924239896,-0.10854446085222215,-0.07635396875441679
KEN,1999,-0.25593576539643254,-0.06024852574639066,-0.8376353771261865,-3.185620387931661,-0.8488877114252061,-0.4018047232297684,-0.5893882330599759,-0.3897099205622635,-0.7858192914894313,-1.4909869877647686,-1.1168631194123662,-1.0535823607259396,-0.08914307461379577,0.1208058797405588
KEN,2000,-0.7197594852927583,-0.04000802074999532,-0.8376353771261865,-0.3571416374121911,-0.4841675573751286,-0.3373796119524361,-0.5651556230819699,-0.2230461900652705,-1.4760825650968252,-1.1618181336411453,-1.0868188571135449,-1.070591480269794,-0.0977613080242729,0.0031987680245771895
KEN,2001,0.1450251910796298,-0.0602647780049347,-0.8393644065819882,-0.5084152574024319,-0.41758311545414284,-0.45142667638445644,-0.5220088245516814,-0.17361231550676628,-1.8582657959428441,-0.9224646120710038,-1.180929246085076,-1.0818258253967474,-0.09376550671891984,-0.07131079532806894
KEN,2002,-0.7341269725751858,-0.07830484917222348,-0.83071925930298,-0.2434085583221379,-0.38688778536381313,-0.4282312341972655,-0.4588813147622135,-0.27832550303353076,-2.0113848683572604,-1.5576318785572405,-1.1732566329368996,-1.0685736230210383,-0.07058904847355389,-0.11296773233798069
KEN,2003,-0.08541400842441892,-0.0407928708835806,-0.8408773073558146,0.05736522195517024,-0.19248495261612236,-0.38185513178068414,-0.4849220178874638,-0.28708480754556875,-1.8954394743176277,-1.3238987361346397,-1.1933887138014843,-1.083231155854983,-0.06023226446947158,-0.16773229529559425
KEN,2004,0.5051632366417282,-0.032156342687303455,-0.8462805244051947,-0.23054518550215378,-0.34861561621437764,-0.4177961847428879,-0.4039115452053501,-0.17928687383319514,-1.589262437531363,-1.2403582788541903,-1.1421261287876978,-1.0385232764721117,-0.05104358751101587,-0.05506426071501045
KEN,2005,0.7233481497589629,-0.03841881483831803,-0.8689740360125912,-0.3195677020381884,-0.3977636799878188,-0.4415074298102027,-0.34295499832385967,-0.060721848250204366,-1.3539161876482917,-1.1208442559367384,-1.0480768351959575,-1.0597179154737968,-0.07048233607960648,-0.18209497053115795
KEN,2006,0.8772120153752799,-0.018641900778155907,-0.8832385290229546,-0.42580189092717224,-0.3178356151458259,-0.43012859396644526,-0.5202956952826094,-0.20279282824879122,-1.0844390497892915,-0.9497270225689511,-0.6697542689658915,-1.1307811632918023,-0.031948794304847726,-0.18207595620311331
