economy,year,anomaly_score,predicted_anomaly
GBR,2014,0.0,0
GBR,2015,0.0,0
GBR,2016,0.0,0
GBR,2017,0.0,0
GBR,2018,0.0,0
GBR,2019,0.0,0
GBR,2020,0.0,0
GBR,2021,0.0,0
GBR,2022,0.0,0
GBR,2023,0.0,0
GBR,2024,0.0,0
GRC,1990,0.0,0
GRC,1991,0.0,0
GRC,1992,0.0,0
GRC,1993,0.0,0
GRC,1994,0.0,0
GRC,1995,0.0,0
GRC,1996,0.0,0
GRC,1997,0.0,0
GRC,1998,0.0,0
GRC,1999,0.0,0
GRC,2000,0.0,0
GRC,2001,0.0,0
GRC,2002,0.0,0
GRC,2003,0.0,0
GRC,2004,0.0,0
GRC,2005,0.0,0
GRC,2006,0.0,0
GRC,2007,0.0,0
GRC,2008,0.0,0
GRC,2009,0.0,0
GRC,2010,0.0,0
GRC,2011,0.0,0
GRC,2012,0.0,0
GRC,2013,0.0,0
GRC,2014,0.0,0
GRC,2015,0.0,0
GRC,2016,0.0,0
GRC,2017,0.0,0
GRC,2018,0.0,0
GRC,2019,0.0,0
GRC,2020,0.0,0
GRC,2021,0.0,0
GRC,2022,0.0,0
GRC,2023,0.0,0
GRC,2024,0.0,0
HUN,1990,0.0,0
HUN,1991,0.0,0
HUN,1992,0.0,0
HUN,1993,0.0,0
HUN,1994,0.0,0
HUN,1995,0.0,0
HUN,1996,0.0,0
HUN,1997,0.0,0
HUN,1998,0.0,0
HUN,1999,0.0,0
HUN,2000,0.0,0
HUN,2001,0.0,0
HUN,2002,0.0,0
HUN,2003,0.0,0
HUN,2004,0.0,0
HUN,2005,0.0,0
HUN,2006,0.0,0
HUN,2007,0.014344,0
HUN,2008,0.0,0
HUN,2009,0.0,0
HUN,2010,0.0,0
HUN,2011,0.0,0
HUN,2012,0.0,0
HUN,2013,0.0,0
HUN,2014,0.0,0
HUN,2015,0.0,0
HUN,2016,0.0,0
HUN,2017,0.0,0
HUN,2018,0.063336,0
HUN,2019,0.044996,0
HUN,2020,0.220323,1
HUN,2021,0.0,0
HUN,2022,0.0,0
HUN,2023,0.030742,0
HUN,2024,0.0,0
IDN,1990,0.0,0
IDN,1991,0.0,0
IDN,1992,0.0,0
IDN,1993,0.0,0
IDN,1994,0.0,0
IDN,1995,0.0,0
IDN,1996,0.0,0
IDN,1997,0.0,0
IDN,1998,0.088936,1
IDN,1999,0.0,0
IDN,2000,0.0,0
IDN,2001,0.0,0
IDN,2002,0.0,0
IDN,2003,0.0,0
IDN,2004,0.0,0
IDN,2005,0.0,0
IDN,2006,0.0,0
IDN,2007,0.0,0
IDN,2008,0.0,0
IDN,2009,0.0,0
IDN,2010,0.0,0
IDN,2011,0.0,0
IDN,2012,0.0,0
IDN,2013,0.0,0
IDN,2014,0.0,0
IDN,2015,0.0,0
IDN,2016,0.0,0
IDN,2017,0.0,0
IDN,2018,0.0,0
IDN,2019,0.0,0
IDN,2020,0.0,0
IDN,2021,0.0,0
IDN,2022,0.0,0
IDN,2023,0.0,0
IDN,2024,0.0,0
IND,1990,0.0,0
IND,1991,0.0,0
IND,1992,0.0,0
IND,1993,0.0,0
IND,1994,0.0,0
IND,1995,0.0,0
IND,1996,0.0,0
IND,1997,0.0,0
IND,1998,0.0,0
IND,1999,0.0,0
IND,2000,0.0,0
IND,2001,0.0,0
IND,2002,0.0,0
IND,2003,0.0,0
IND,2004,0.0,0
IND,2005,0.0,0
IND,2006,0.0,0
IND,2007,0.0,0
IND,2008,0.0,0
IND,2009,0.0,0
IND,2010,0.0,0
IND,2011,0.0,0
IND,2012,0.0,0
IND,2013,0.0,0
IND,2014,0.0,0
IND,2015,0.0,0
IND,2016,0.0,0
IND,2017,0.0,0
IND,2018,0.0,0
IND,2019,0.0,0
IND,2020,0.0,0
IND,2021,0.0,0
IND,2022,0.0,0
IND,2023,0.0,0
IND,2024,0.0,0
IRL,1990,0.0,0
IRL,1991,0.0,0
IRL,1992,0.0,0
IRL,1993,0.0,0
IRL,1994,0.0,0
IRL,1995,0.0,0
IRL,1996,0.0,0
IRL,1997,0.0,0
IRL,1998,0.0,0
IRL,1999,0.0,0
IRL,2000,0.0,0
IRL,2001,0.0,0
IRL,2002,0.0,0
IRL,2003,0.0,0
IRL,2004,0.0,0
IRL,2005,0.0,0
IRL,2006,0.0,0
IRL,2007,0.0,0
IRL,2008,0.0,0
IRL,2009,0.050576,0
IRL,2010,0.0,0
IRL,2011,0.0,0
IRL,2012,0.0,0
IRL,2013,0.0,0
IRL,2014,0.0,0
IRL,2015,0.164166,1
IRL,2016,0.067119,0
IRL,2017,0.0,0
IRL,2018,0.0,0
IRL,2019,0.065977,0
IRL,2020,0.0,0
IRL,2021,0.0,0
IRL,2022,0.062815,0
IRL,2023,0.081329,0
IRL,2024,0.0,0
ITA,1990,0.0,0
ITA,1991,0.0,0
ITA,1992,0.0,0
ITA,1993,0.0,0
ITA,1994,0.0,0
ITA,1995,0.0,0
ITA,1996,0.0,0
ITA,1997,0.0,0
ITA,1998,0.0,0
ITA,1999,0.0,0
ITA,2000,0.0,0
ITA,2001,0.0,0
ITA,2002,0.0,0
ITA,2003,0.0,0
ITA,2004,0.0,0
ITA,2005,0.0,0
ITA,2006,0.0,0
ITA,2007,0.0,0
ITA,2008,0.0,0
ITA,2009,0.0,0
ITA,2010,0.0,0
ITA,2011,0.0,0
ITA,2012,0.0,0
ITA,2013,0.0,0
ITA,2014,0.0,0
ITA,2015,0.0,0
ITA,2016,0.0,0
ITA,2017,0.0,0
ITA,2018,0.0,0
ITA,2019,0.0,0
ITA,2020,0.0,0
ITA,2021,0.0,0
ITA,2022,0.0,0
ITA,2023,0.0,0
ITA,2024,0.0,0
JPN,1990,0.0,0
JPN,1991,0.0,0
JPN,1992,0.0,0
JPN,1993,0.0,0
JPN,1994,0.0,0
JPN,1995,0.0,0
JPN,1996,0.0,0
JPN,1997,0.0,0
JPN,1998,0.0,0
JPN,1999,0.0,0
JPN,2000,0.0,0
JPN,2001,0.0,0
JPN,2002,0.0,0
JPN,2003,0.0,0
JPN,2004,0.0,0
JPN,2005,0.0,0
JPN,2006,0.0,0
JPN,2007,0.0,0
JPN,2008,0.0,0
JPN,2009,0.0,0
JPN,2010,0.0,0
JPN,2011,0.0,0
JPN,2012,0.0,0
JPN,2013,0.0,0
JPN,2014,0.0,0
JPN,2015,0.0,0
JPN,2016,0.0,0
JPN,2017,0.0,0
JPN,2018,0.0,0
JPN,2019,0.0,0
JPN,2020,0.0,0
JPN,2021,0.0,0
JPN,2022,0.0,0
JPN,2023,0.0,0
JPN,2024,0.0,0
KEN,1990,0.0,0
KEN,1991,0.0,0
KEN,1992,0.0,0
KEN,1993,0.0,0
KEN,1994,0.0,0
KEN,1995,0.0,0
KEN,1996,0.0,0
KEN,1997,0.0,0
KEN,1998,0.0,0
KEN,1999,0.0,0
KEN,2000,0.0,0
KEN,2001,0.0,0
KEN,2002,0.0,0
KEN,2003,0.0,0
KEN,2004,0.0,0
KEN,2005,0.0,0
KEN,2006,0.0,0
KEN,2007,0.0,0
KEN,2008,0.0,0
KEN,2009,0.0,0
KEN,2010,0.0,0
KEN,2011,0.0,0
KEN,2012,0.0,0
KEN,2013,0.0,0
KEN,2014,0.0,0
KEN,2015,0.0,0
KEN,2016,0.0,0
KEN,2017,0.0,0
KEN,2018,0.0,0
KEN,2019,0.0,0
KEN,2020,0.0,0
KEN,2021,0.0,0
KEN,2022,0.0,0
KEN,2023,0.0,0
KEN,2024,0.0,0
KOR,1990,0.0,0
KOR,1991,0.0,0
KOR,1992,0.0,0
KOR,1993,0.0,0
KOR,1994,0.0,0
KOR,1995,0.0,0
KOR,1996,0.0,0
KOR,1997,0.0,0
KOR,1998,0.0,0
KOR,1999,0.0,0
KOR,2000,0.0,0
KOR,2001,0.0,0
KOR,2002,0.0,0
KOR,2003,0.0,0
KOR,2004,0.0,0
KOR,2005,0.0,0
KOR,2006,0.0,0
KOR,2007,0.0,0
KOR,2008,0.0,0
KOR,2009,0.0,0
KOR,2010,0.0,0
KOR,2011,0.0,0
KOR,2012,0.0,0
KOR,2013,0.0,0
KOR,2014,0.0,0
KOR,2015,0.0,0
KOR,2016,0.0,0
KOR,2017,0.0,0
KOR,2018,0.0,0
KOR,2019,0.0,0
KOR,2020,0.0,0
KOR,2021,0.0,0
KOR,2022,0.0,0
KOR,2023,0.0,0
KOR,2024,0.0,0
LKA,1990,0.0,0
LKA,1991,0.0,0
LKA,1992,0.0,0
LKA,1993,0.0,0
LKA,1994,0.0,0
LKA,1995,0.0,0
LKA,1996,0.0,0
LKA,1997,0.0,0
LKA,1998,0.0,0
LKA,1999,0.0,0
LKA,2000,0.0,0
LKA,2001,0.0,0
LKA,2002,0.0,0
LKA,2003,0.0,0
LKA,2004,0.0,0
LKA,2005,0.0,0
LKA,2006,0.0,0
LKA,2007,0.0,0
LKA,2008,0.0,0
LKA,2009,0.0,0
LKA,2010,0.0,0
LKA,2011,0.0,0
LKA,2012,0.0,0
LKA,2013,0.0,0
LKA,2014,0.0,0
LKA,2015,0.0,0
LKA,2016,0.0,0
LKA,2017,0.0,0
LKA,2018,0.0,0
LKA,2019,0.0,0
LKA,2020,0.0,0
LKA,2021,0.0,0
LKA,2022,0.0,0
LKA,2023,0.0,0
LKA,2024,0.0,0
MEX,1990,0.0,0
MEX,1991,0.0,0
MEX,1992,0.0,0
MEX,1993,0.0,0
MEX,1994,0.0,0
MEX,1995,0.0,0
MEX,1996,0.0,0
MEX,1997,0.0,0
MEX,1998,0.0,0
MEX,1999,0.0,0
MEX,2000,0.0,0
MEX,2001,0.0,0
MEX,2002,0.0,0
MEX,2003,0.0,0
MEX,2004,0.0,0
MEX,2005,0.0,0
MEX,2006,0.0,0
MEX,2007,0.0,0
MEX,2008,0.0,0
MEX,2009,0.0,0
MEX,2010,0.0,0
MEX,2011,0.0,0
MEX,2012,0.0,0
MEX,2013,0.0,0
MEX,2014,0.0,0
MEX,2015,0.0,0
MEX,2016,0.0,0
MEX,2017,0.0,0
MEX,2018,0.0,0
MEX,2019,0.0,0
MEX,2020,0.0,0
MEX,2021,0.0,0
MEX,2022,0.0,0
MEX,2023,0.0,0
MEX,2024,0.0,0
MYS,1990,0.0,0
MYS,1991,0.0,0
MYS,1992,0.0,0
MYS,1993,0.0,0
MYS,1994,0.0,0
MYS,1995,0.0,0
MYS,1996,0.0,0
MYS,1997,0.0,0
MYS,1998,0.0,0
MYS,1999,0.0,0
MYS,2000,0.0,0
MYS,2001,0.0,0
MYS,2002,0.0,0
MYS,2003,0.0,0
MYS,2004,0.0,0
MYS,2005,0.0,0
MYS,2006,0.0,0
MYS,2007,0.0,0
MYS,2008,0.0,0
MYS,2009,0.0,0
MYS,2010,0.0,0
MYS,2011,0.0,0
MYS,2012,0.0,0
MYS,2013,0.0,0
MYS,2014,0.0,0
MYS,2015,0.0,0
MYS,2016,0.0,0
MYS,2017,0.0,0
MYS,2018,0.0,0
MYS,2019,0.0,0
MYS,2020,0.0,0
MYS,2021,0.0,0
MYS,2022,0.0,0
MYS,2023,0.0,0
MYS,2024,0.0,0
NGA,1990,0.0,0
NGA,1991,0.0,0
NGA,1992,0.0,0
NGA,1993,0.0,0
NGA,1994,0.0,0
NGA,1995,0.0,0
NGA,1996,0.0,0
NGA,1997,0.0,0
NGA,1998,0.0,0
NGA,1999,0.065902,0
NGA,2000,0.0,0
NGA,2001,0.0,0
NGA,2002,0.0,0
NGA,2003,0.0,0
NGA,2004,0.0,0
NGA,2005,0.0,0
NGA,2006,0.0,0
NGA,2007,0.0,0
NGA,2008,0.0,0
NGA,2009,0.0,0
NGA,2010,0.0,0
NGA,2011,0.0,0
