economy,year,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
CHL,2023,-1.177199464900268,-0.5462199602648626,-0.5779290077322592,0.4319104761523902,0.6934079739708744,-0.0801581900307074,0.7204437522548005,0.31369063506937916,-0.11054251049326316
CHL,2024,-0.8939650100720836,-0.4321614305253458,-0.422055095444869,0.38389382333068667,0.35785257987062613,-0.11262203306269336,0.6159614903656501,0.23628253181955375,0.502086275286469
CHN,1990,1.4608036189507145,0.7290617129185525,2.7208573961114655,0.14345667431461154,0.7936500104963765,0.6944657787155786,-0.36615839285502805,-0.23670568685516274,-0.6214295000708855
CHN,1991,2.0969106553065453,0.9234033921532472,3.455984484913447,-0.4076439732733237,0.4250380787674149,0.6434437812186901,0.10774870407878019,-0.17405108747580858,0.27111286793844525
CHN,1992,2.4993453205581,0.8279155983150753,3.4805645762847575,-1.9353740642576833,0.854118934069879,0.20669426086270162,0.3457345609819364,-0.5116332716089625,1.297691473057643
CHN,1993,2.6923229489092133,0.9041497606484764,3.5279921446073295,-2.465051844763637,1.5695269168250412,0.2951011460431696,0.6386973634487852,-0.3032892686749351,0.9667499489678428
CHN,1994,2.662598829330833,1.199745861710382,3.3880752127073497,-1.7636151240481976,0.8662352941699375,0.7477379403515063,0.34956149274048615,0.10580741170050526,1.0528229030864236
CHN,1995,2.3259127265279504,0.8147274821645072,3.282187279686314,-1.5219219561484065,0.9104140021530777,0.5081012922150574,0.40601084386780273,-0.29431617715558483,0.36804864343820376
CHN,1996,2.221398453804458,0.7900528408458654,3.214229347191326,-1.1362714734064046,0.8514571906403757,0.6405889229574481,0.36126767913641566,-0.20558585880384714,0.2042303713748134
CHN,1997,2.5080187893772603,0.9169990797383687,3.635321705750654,0.03489785598698374,0.19821161388442277,1.31905255367659,0.7128465235401957,-0.07679082838665677,-0.1618311348300032
CHN,1998,2.261813292434644,0.846447325645133,3.5026816436785526,0.21768271808348383,0.4171760819354063,1.2851173891909318,0.6082122506168092,0.010427584351951106,-0.3668731718220679
CHN,1999,2.0199988648989375,0.7673325384537877,3.278836366053749,0.03984290123151978,0.6395394245888731,1.1082746565387769,0.45209314567838227,-0.030001730111540975,-0.28925436856535414
CHN,2000,1.9839331085921827,0.6856527678535049,2.9718475235597954,-0.333581714074551,0.7502751913976533,0.8827654610607443,0.31713962576151494,-0.1477275236164211,0.024802828664444998
CHN,2001,2.129545027380588,0.7635157486999861,3.2689962025987573,-0.20753580668487254,0.7784940320431608,1.0942355514716584,0.41148552015298734,-0.16272602107688325,-0.15959380996333353
CHN,2002,2.474474295870461,0.8265385365698853,3.530020957368939,0.07496965606495709,0.6304786244833227,1.4099260687515902,0.6463707631567469,-0.22906805974991803,-0.0610892123315403
CHN,2003,2.935920824181387,0.8345006267635909,3.4095225401814107,-0.35310290340498907,1.1470061188464329,1.130357970913762,0.5529638250880643,-0.43107861970348355,0.347263404952672
CHN,2004,3.501309557703965,0.981485508743138,3.7258760585495585,-0.29292486483698604,1.0591565154142992,1.327905836247363,0.4670307618846938,-0.5052205215475648,0.13917218473647128
CHN,2005,3.707556285175379,1.0073981526758642,3.71112602750421,-0.217680730150994,0.5783623649755544,1.5320466997498643,0.6582681391434292,-0.5356897646095166,0.33192351785429347
CHN,2006,4.086741060625819,1.0913565112054142,3.854006713567084,-0.02195068766893635,0.2082816265931537,1.6702413876323865,0.7878192249565681,-0.6492622786524254,0.5673112431977477
CHN,2007,4.408260508446279,1.177075389531791,4.29491633932298,0.1779396530505758,-0.17382736616200137,1.9037914532938816,1.0612333181572406,-0.7116623852169559,0.7146645119798299
CHN,2008,4.228055364017792,1.2011255078911405,4.32405784775502,0.7837648026478131,0.11191387621371969,1.8730012079843477,0.7895556929458195,-0.5524875718896807,-0.2158947676443136
CHN,2009,4.009595416427564,1.3707564232342522,5.298054142407244,1.1881695718668217,0.480497503999821,2.3260198534421557,1.1813456367580872,-0.3352586289292111,-0.6252432918164637
CHN,2010,4.182515714021094,1.2918645586950603,5.059414846869972,0.56865980498375,0.7899882239759657,2.0741811283466385,1.189114876151856,-0.34886623904297254,-0.28972990297826995
CHN,2011,3.846566145159644,1.192426354595946,4.784845238982664,0.20432696445718965,1.1335054361679038,1.8166356529894347,0.9007966927969272,-0.3732886211081986,-0.49255490110636696
CHN,2012,3.684282728367662,1.158739201332413,4.65079387732651,0.5796511949371733,1.2405199036547243,1.738716827327295,0.7623303518102382,-0.30206154449121075,-0.6361168558139605
CHN,2013,3.5286700468968744,1.1221592388463142,4.66068204525231,0.5998191908487529,1.3290746792163655,1.7312400236149863,0.8839497945373455,-0.2239625224223108,-0.6548308611126691
CHN,2014,3.4785502988867107,1.0896987975890933,4.557851116787727,0.7504691313410164,1.3942232637415406,1.6593823278457907,0.8391435038220529,-0.22902255813056527,-0.5586139026363156
CHN,2015,3.059087997835434,0.9806046913764135,4.2044228202295635,0.9697837793394894,1.4662244185745934,1.4947988357156128,0.8695492542650631,-0.15407180597740242,-0.35080287904508917
CHN,2016,2.782124171623332,0.9314874738533179,4.058102319855828,0.8964514268204797,1.606947867050402,1.3164463246790965,0.7889997398672117,-0.09409653045781206,-0.23400846957711618
