economy,year,lof_score,predicted_anomaly,crisis_label
CHN,2001,0.9827747759702345,0,0
CHN,2002,0.9786078386131786,0,0
CHN,2003,1.0237932420259945,0,0
CHN,2004,1.2379457285136293,1,0
CHN,2005,1.4387587907119723,1,0
CHN,2006,1.6137288493457245,1,0
CHN,2007,1.768848345298689,1,0
CHN,2008,1.9061410969057786,1,0
CHN,2009,1.7873174535465561,1,0
CHN,2010,1.3904572695753248,1,0
CHN,2011,1.1513698477277374,0,0
CHN,2012,1.0065060001634474,0,0
CHN,2013,0.9725100683113872,0,0
CHN,2014,0.9741855992711266,0,0
CHN,2015,0.9760316613987662,0,0
CHN,2016,0.9690333082276348,0,0
CHN,2017,0.9835933215178766,0,0
CHN,2018,0.9707409492348648,0,0
CHN,2019,0.9842368037764965,0,0
CHN,2020,1.3362552402463153,1,0
CHN,2021,0.9744092365180407,0,0
CHN,2022,1.1633539366543157,0,0
CHN,2023,1.0118945369555636,0,0
CHN,2024,1.0271588830171203,0,0
COL,1990,1.0332973940519306,0,1
COL,1991,1.125481812516101,0,1
COL,1992,1.0267386479498726,0,0
COL,1993,1.0417092816921718,0,0
COL,1994,1.0260180556896912,0,0
COL,1995,0.9990325692186618,0,0
COL,1996,1.0420604829507565,0,0
COL,1997,1.0178815715963612,0,0
COL,1998,1.0957784666341788,0,0
COL,1999,1.18730744639556,0,1
COL,2000,1.2919168491662265,1,1
COL,2001,1.0737961840638792,0,0
COL,2002,1.0859578461543076,0,0
COL,2003,1.0958605380191715,0,0
COL,2004,1.1083565457977664,0,0
COL,2005,1.0592296109630908,0,0
COL,2006,1.0510151575784334,0,0
COL,2007,1.0565333345003274,0,0
COL,2008,1.0244536030764229,0,0
COL,2009,1.1400284212372962,0,0
COL,2010,1.0412966058431434,0,0
COL,2011,1.0596451832582345,0,0
COL,2012,1.0066317984595923,0,0
COL,2013,1.0202467882556028,0,0
COL,2014,1.02608554249865,0,0
COL,2015,1.0370351540844083,0,0
COL,2016,1.0093478006139114,0,0
COL,2017,1.0862661015322153,0,0
COL,2018,1.0441171327470804,0,0
COL,2019,1.0453770246436425,0,0
COL,2020,1.158371009211993,0,1
COL,2021,1.517316280963089,1,0
COL,2022,1.549686252067666,1,0
COL,2023,1.2660042881089368,1,0
COL,2024,1.1859124647252814,0,0
CZE,1991,1.137887612988084,0,1
CZE,1992,1.1402567037690166,0,0
CZE,1993,1.0691009140252707,0,1
CZE,1994,1.2787593530163117,1,0
CZE,1995,1.1534091635162596,0,0
CZE,1996,1.1652787065588894,0,0
CZE,1997,1.3421043745287533,1,0
CZE,1998,1.308127111964869,1,0
CZE,1999,1.1782607223338206,0,1
CZE,2000,1.0166894636236075,0,1
CZE,2001,1.0138448821295394,0,0
CZE,2002,1.0718517259797151,0,0
CZE,2003,1.0901485139923235,0,0
CZE,2004,1.0012860031821476,0,0
CZE,2005,1.0850494796120393,0,0
CZE,2006,1.1244994561929194,0,0
CZE,2007,1.031829148945312,0,0
CZE,2008,1.1118002121086783,0,0
CZE,2009,1.12466684918202,0,1
CZE,2010,0.9824707359789479,0,0
CZE,2011,1.1430378603125122,0,0
CZE,2012,1.1823402711156177,0,0
CZE,2013,1.1736337527488747,0,0
CZE,2014,1.0733139566125813,0,0
CZE,2015,1.0950132570155005,0,0
CZE,2016,0.991489799068459,0,0
CZE,2017,1.001602462823635,0,0
CZE,2018,0.9736895975182766,0,0
CZE,2019,0.9504164516688931,0,0
CZE,2020,1.2017394522462954,1,1
CZE,2021,1.1948885102419287,1,0
CZE,2022,1.205685718501286,1,1
CZE,2023,1.263891821894855,1,0
CZE,2024,1.2177814802675413,1,0
DEU,1990,1.186971548180271,0,0
DEU,1991,1.0370419652062322,0,0
DEU,1992,1.1667286347236039,0,0
DEU,1993,1.2334162055664661,1,0
DEU,1994,1.019891752503845,0,0
DEU,1995,1.0326109068816645,0,0
DEU,1996,1.0165041852745926,0,0
DEU,1997,0.9940962427472885,0,0
DEU,1998,0.9957216924225509,0,0
DEU,1999,0.9875920354726055,0,0
DEU,2000,1.3801078485487188,1,0
DEU,2001,1.0019623254598966,0,0
DEU,2002,1.1061998644951943,0,0
DEU,2003,1.0967344453155938,0,0
DEU,2004,1.0800968560820405,0,1
DEU,2005,1.0695246419308084,0,1
DEU,2006,1.0713761480810375,0,0
DEU,2007,1.0215382173359022,0,0
DEU,2008,0.9964184522869447,0,0
DEU,2009,1.0614179778576156,0,1
DEU,2010,1.0546226458827144,0,0
DEU,2011,1.0368387990050574,0,0
DEU,2012,1.0143380543183749,0,0
DEU,2013,1.0188128738530355,0,0
DEU,2014,0.9794494195744072,0,0
DEU,2015,0.9629675649374356,0,0
DEU,2016,0.961915556669239,0,0
DEU,2017,0.9877619218890106,0,0
DEU,2018,0.9957951974741481,0,0
DEU,2019,1.014644617839192,0,0
DEU,2020,1.2026417877354207,1,1
DEU,2021,1.0696993452752666,0,0
DEU,2022,1.1557319362487526,0,1
DEU,2023,1.07415137711527,0,1
DEU,2024,1.081276615257285,0,0
EGY,1990,1.3953470547602955,1,0
EGY,1991,1.3310843001735586,1,0
EGY,1992,1.2503717268775012,1,0
EGY,1993,1.4718426103572204,1,0
EGY,1994,1.0073306637922361,0,0
