economy,year,GDP_Growth,GDP_PerCapita_Growth,Inflation_CPI,Total_Reserves,Unemployment,Current_Account_GDP,Trade_GDP,FDI_Inflows_GDP,Exports_GDP,Imports_GDP,Gross_Savings_GDP,Exchange_Rate,Manufacturing_Value,Investment_GDP,crisis_label
SAU,1992,4.58058206179402,-0.125826730999037,-0.0770060064690921,7466618402.50526,7.2,-12.9234890422041,75.0920345777317,-0.0575786497959332,39.1068068578908,35.9852277198409,19.5605888135299,3.75,8.75643268133247,22.963649750484,1
SAU,1993,0.379835927354492,-3.96857631363621,1.05579531442695,9223544328.28464,7.002,-12.9691395981645,67.80697438575,1.02821764581848,34.3528159609611,33.4541584247889,16.4878002804749,3.75,8.81387246091593,25.0549737431346,0
SAU,1994,0.952965973086691,-3.27657789168325,0.564325478533149,9138918507.29267,6.733,-7.74759220117338,60.0713114592181,0.258430621127419,34.0009481856073,26.0703632736108,15.9293974412158,3.75,9.04904885131264,20.3571499120953,0
SAU,1995,0.311708028499027,-3.75839336006798,4.86843103056033,10399125055.2735,6.365,-3.71007215329781,65.0417272083752,-1.30781764216435,37.3378413620953,27.7038858462799,20.2298663735827,3.75,9.29417681904549,20.2861294288588,0
SAU,1996,3.30468254228352,-0.741787099435172,1.22206054877756,16017714791.0019,5.804,0.428246585132838,66.653820067958,-0.710606970934706,40.0228209447804,26.6309991231776,23.6774811466347,3.75,9.48819487336564,18.5713011472742,0
SAU,1997,2.64731939948642,-1.2367563168653,0.0571506050626489,16210181642.4455,5.283,0.183815312865694,65.1880669440449,1.83140466437341,39.1585979206286,26.0294690234163,24.4775139144976,3.75,9.77114687209388,18.7775729083204,0
SAU,1998,2.80381183998992,-0.966317239561079,-0.37126675171199,15542900630.162,4.752,-8.94699931687039,56.0883926105725,2.91838054679437,29.6323817967762,26.4560108137963,17.766547724597,3.75,10.1782677577361,22.9493393991366,0
SAU,1999,-0.633393640920247,-4.16496281769805,-1.33375489653896,18330921206.1348,4.346,0.254139328110494,57.8460488194196,-0.481664272911208,34.6664709888381,23.1795778305815,26.1134425721301,3.75,9.94477597911744,21.513622969499,0
SAU,2000,4.71813422138024,0.150492543589365,-1.12499838517645,20846854711.0682,4.57,7.55444425839441,68.1664488005167,-0.9925690992161,43.4052690306903,24.7611797698264,30.0404822979649,3.75,9.22706530778225,19.3169649955465,0
SAU,2001,0.344593196175438,-4.74097088807815,-1.12094804896791,18866525322.4819,4.618,5.07959598329365,63.5605836794513,0.0106659367777141,39.633694222871,23.9268894565803,26.782380857214,3.75,9.60383249627815,19.6231513824444,0
SAU,2002,-0.688390130317757,-5.50962678622284,0.247186492339686,22185731358.2289,5.265,6.26198626765415,64.5927974099254,-0.323899963714203,40.94880327191,23.6439941380154,28.4730430282045,3.75,9.88155078183235,19.6933428220224,0
SAU,2003,8.76873381743964,3.69783168216851,0.612195358172966,24537673815.334,5.563,12.9967291873383,69.831170708742,-0.271772775519938,45.8541491871159,23.977021521626,33.8704822440716,3.75,10.318567515035,19.4924123818856,0
SAU,2004,8.63100545880309,3.75594009248144,0.5155078977673,29303891020.4748,5.822,20.0686191554423,75.0828366569341,-0.129209725410009,50.9853310838178,24.0975055731163,41.6596188946936,3.75,10.1023103568753,19.8646168179799,0
SAU,2005,5.94489623934835,1.35662290420511,0.479231671630955,157386678400.961,6.051,27.0702838379988,81.9540759410158,1.33515850333851,57.050742989557,24.9033329514589,47.9580642995326,3.75,9.36258654128185,20.1748334986768,0
