economy,year,crisis_label,ocsvm_score,ocsvm_anomaly,GDP_Growth,Inflation_CPI,Unemployment,Current_Account_GDP,Reserves_Months_Imports,Exchange_Depreciation,FDI_Inflows_GDP,Exports_GDP,Imports_GDP,Gross_Savings_GDP,Investment_GDP,Manufacturing_Value,Domestic_Credit_GDP,Broad_Money_Growth
DEU,2003,0,-0.42750207790679706,0,-1.0075952867070153,-0.08838071920492538,0.6492112038602608,0.13374268103436332,-0.7841593632375001,-0.35662389241278175,-0.10261403748579088,-0.2384368919959319,-0.3625100561560513,-0.4857471471139991,-0.7602994352649304,0.5115649148880437,0.6831478021187031,-0.07354682178396035
DEU,2004,0,-0.00011648989475299132,0,-0.5532170205779569,-0.08540794787666826,0.8532998503037139,0.641134882348504,-0.8249282991057066,-0.25353867657999524,-0.5543018970650553,-0.15255132752737546,-0.3119773158006301,-0.18314433397305713,-0.8558855605882931,0.5529969491637511,0.6105944661784468,-0.07087819285226671
DEU,2005,0,-0.024719722313590875,0,-0.6275019118131103,-0.08596730452033237,0.9536219064668456,0.6634382604110469,-0.8367124762730105,-0.126514422444089,-0.1728172998614522,-0.08757652793233174,-0.2345833154892491,-0.20083253871266746,-0.9050972668465332,0.549449272657926,0.5841007632525647,-0.09202977542500379
DEU,2006,0,0.00029104647253808125,1,0.1731367758236453,-0.08582365791863117,0.7564223282577708,0.8535069974518262,-0.8484359061760796,-0.13916946671123143,-0.06283261269565422,0.00954418590442258,-0.1281526957898108,0.0781727206905516,-0.7049832359769534,0.6491530456927181,0.5129848960848232,-0.07004547169538654
DEU,2007,0,-0.20482796874554499,0,-0.08940083159242224,-0.0824300348797859,0.42380950256670025,1.0204077443703137,-0.8432759497584238,-0.24397657099209655,-0.25622309724876874,0.06323074557570879,-0.11070697040114089,0.30663929080014396,-0.5518710420626683,0.6826008010868637,0.41205146926662406,-0.09194432351636099
DEU,2008,1,-0.5963914747339008,0,-0.6268527852352871,-0.08087643546767816,0.1603026426017358,0.8335679995922871,-0.857030032952441,-0.22201617203431567,-0.34483835226730547,0.07327891196068563,-0.07571359394491173,0.18581309607002633,-0.5347608308740642,0.5475485542604444,0.4100379693647778,-0.07809092573522348
DEU,2009,1,-0.0004996229706728528,0,-2.3543714962401006,-0.09177700473156528,0.24038806082638187,0.8761905562490432,-0.7024813682323654,-0.049836913207388985,-0.23283896206009583,-0.10363184046537113,-0.24661360185675116,-0.14627703833004807,-1.0306129508179662,0.12393129803713426,0.4404166075593469,-0.11758456037206493
DEU,2010,1,-0.5604191575022508,0,0.2450996239514177,-0.0880531421041889,0.06019586982092819,0.8640047742980956,-0.6705412247411413,-0.05316753823590701,-0.11613914148873222,0.026477333656810847,-0.10525714162131593,0.03531258162361209,-0.7681438038404054,0.48963316008397834,0.23014859799224444,-0.07754313720086344
DEU,2011,1,-0.8429246273682005,0,0.14394035347971215,-0.08348058329948126,-0.17144904956003754,0.9489382482608745,-0.6997567383184482,-0.19310561481417185,-0.10663460570670416,0.09564906190076726,-0.013716678368520226,0.31871923347917924,-0.46929897168132634,0.6113462317151811,0.1567664663509915,-0.06292022580281263
DEU,2012,1,-0.41288119579275895,0,-0.7408282367331015,-0.08379448925753347,-0.2995426620430064,1.1054791184926933,-0.6409738118428913,-0.00920697504971895,-0.2068546168681251,0.12919857204673615,-0.019183887888557863,0.20869386757490868,-0.778229984195571,0.5981097213877287,0.13471380645088146,-0.07788916570318645
DEU,2013,0,-0.48754565337113354,0,-0.7586920824932537,-0.08616589815569622,-0.3115985314531682,1.027447035338892,-0.741083737445101,-0.172101512237516,-0.21432269838995896,0.09682930804668698,-0.04742716434673481,0.1914760365480888,-0.7238451629399067,0.5478198973594591,0.10331625034802404,-0.07541552734760439
DEU,2014,0,-0.4215135142326387,0,-0.27979344102274667,-0.08898057033928243,-0.3841490312964631,1.1348713949127172,-0.7568728489698711,-0.12670677993367135,-0.39624422052818303,0.09726024541321802,-0.07608016600421308,0.31981476438904693,-0.6634010590803249,0.6091289834104219,0.04302754049775856,-0.07965353988948436
DEU,2015,0,-0.08864318921984937,0,-0.418688756594679,-0.0908275895549962,-0.4631580326094876,1.2871070422658493,-0.7436106385213492,0.15077420919942347,-0.2064765903648816,0.12597272647392113,-0.07545069529261623,0.34858183708791685,-0.7738692487846842,0.6139833472910274,0.017798361339430288,0.006830826900275505
DEU,2016,0,-3.590738216718847e-05,0,-0.2685040967394445,-0.09093434851867604,-0.5725219908302409,1.4229895989632564,-0.7242463011438826,-0.12299250276471216,-0.23097344893965227,0.09538868105402253,-0.10599879022512106,0.4744837163379586,-0.7369502618795544,0.6621401080838887,0.005443155086415937,-0.06396602109272922
DEU,2017,0,-0.26008002993864254,0,-0.11389663201693694,-0.08614343672922496,-0.6420585233209954,1.2840746481026448,-0.7239419383655701,-0.15460797057671713,-0.0602765510120849,0.11365868413813562,-0.07237206668353291,0.4747078782156302,-0.5684609047813926,0.6060544320992451,0.006910448861140132,-0.05617114923059704
DEU,2018,0,-0.0326436798760712,0,-0.5603046078346915,-0.08509522892063659,-0.7275260261037496,1.3446038521713064,-0.7626636204570797,-0.18725186880624536,0.09208211958335724,0.12312294836434265,-0.01986034495253854,0.6398255509894961,-0.4032995476151928,0.5557671936861669,0.01857652677768848,-0.0676206554854722
DEU,2019,0,-0.23743927821178223,0,-0.6027271521764478,-0.08644393183728807,-0.7751036535974237,1.249663542948716,-0.7100747322300699,-0.049206368104171866,-0.195061008094501,0.11807913288832432,-0.015867425012543814,0.5490828258901777,-0.4496267591094436,0.4689327933273555,0.04664685567635292,-0.07788916570318645
DEU,2020,1,0.0004222229316264148,1,-1.9749888996986484,-0.09256718831231789,-0.6205301850885638,0.9921347189406681,-0.5895031740863652,-0.1542284304971624,0.1584711652302366,0.014385473255171012,-0.12723777081736073,0.3969909473260109,-0.3897569171807394,0.33202703779813003,0.16843727227511593,-0.08051527738146795
DEU,2021,0,-0.7166058268597024,0,0.1847702527085404,-0.0788132587649226,-0.6823165158156429,1.0886508161824229,-0.6398746133866374,-0.17442518645745178,-0.05467442910899011,0.12386179478924533,0.009567153887644203,0.5794093205110229,-0.22724027496788593,0.33992719846337077,0.14539598311978363,-0.06292022580281263
DEU,2022,0,-0.9488359190043263,0,-0.3794108808431667,-0.06089745742824075,-0.7807010215378559,0.6153312872690645,-0.6933110359166891,0.04658997102257453,-0.20643621487257732,0.223953356116275,0.22922181775224643,0.27556073838214457,-0.12343917796880315,0.2960097731138073,0.11153630846456841,-0.05871945159267709
DEU,2023,0,-0.4764241329302008,0,-1.0988653342029913,-0.06525712676791266,-0.7949097247712609,0.8496900213403907,-0.6748602411667993,-0.16294062919822214,-0.18321761816430215,0.13826824775791427,0.07043893188047023,0.3496781883975716,-0.34409286269001615,0.40429146792915466,0.03180336780597133,-0.05588926614833406
DEU,2024,0,-0.6376306648746324,0,-0.9984777142586921,-0.08262701868359702,-0.7240814919865605,0.9155587150733663,-0.5992866811069152,-0.1277443664817528,-0.27302838913465355,0.08890121921230555,0.019370731997978886,0.2873236371228419,-0.42928279459512875,0.24084904314864358,0.03180336780597133,-0.07965353988948436
EGY,1990,1,0.3775343737062118,1,0.6566429625768254,-0.014370789913879072,0.5633131343128583,0.83468053881625,-0.4761319522884302,1.311943373140221,-0.22218075101845353,-0.5898185140876677,-0.1747679899194126,0.844751290271533,0.8472259619995371,0.06021124958470379,-1.0462756477948656,0.033851599673316426
EGY,1991,0,0.4978616369813895,1,-0.5630685088167883,-0.0002855494801875812,0.5633131343128583,1.4413049721090057,0.0035558559912615443,1.311943373140221,-0.3634985806116638,-0.36082960768534234,-0.06756913356780306,1.2412316573171198,-0.04471045779279056,-0.10736735762048928,-1.1185337100654726,-0.017366655787496993
EGY,1992,0,-0.061851548089153496,0,0.33593331450115904,-0.02905283223090343,0.46428277844367205,1.2391710768571558,0.8137007666062307,-0.04410426334412695,-0.30594667500981826,-0.3308794089858979,-0.2379000979309543,1.3081794463657523,-0.7765230405422248,-0.1766843943905022,-1.114119050804966,-0.016879431718735675
EGY,1993,0,-0.0002638782237833759,0,-0.086265794258052,-0.03633810224770854,0.894849543092307,0.8405108142660865,1.088963097532283,-0.11329881202020795,-0.3111809849573317,-0.41328238341821877,-0.2692901773880441,0.8375285383652055,-0.7140360214502126,-0.15695646937691748,-1.0829542395531642,-0.05057907909321456
EGY,1994,0,-0.6023851347195253,0,0.2017359667789935,-0.054864229061997026,0.8970023769155502,-0.06843313097486663,1.1131487568769276,-0.11264489044581895,-0.12455589437092308,-0.5184495388252,-0.3468516154906514,-0.10343034095910425,-0.579204080711938,-0.10747847105014226,-0.9967152841881016,-0.0616737143786056
EGY,1995,0,-0.29340637758221044,0,0.3814814571539363,-0.01914473806414173,0.920683548971225,-0.14971939747399596,1.3403255132797909,-0.1233683172841341,-0.3200067167661571,-0.5191710766193878,-0.3606262361426032,-0.3091625728696762,-0.6620978499106017,-0.05126251133722087,-0.8960479368161487,-0.06886257031370395
EGY,1996,0,-0.33758158919626524,0,0.47447718413097006,-0.059416852779083956,0.4815054490296175,-0.12639098571879115,1.417185984511501,-0.12660236654450097,-0.32735456031480026,-0.5771040506675875,-0.4177482463684237,-0.7359348332226119,-1.0086063445855737,-0.01645403533333353,-0.81683879072212,-0.0637394269513642
EGY,1997,0,-0.3770868479996081,0,0.6097319104267337,-0.07147476144397169,0.3458769181652973,-0.23128721573662897,1.2878375866366796,-0.12743373132668462,-0.3006347250018059,-0.6385426393397663,-0.4674272898536248,-0.859982659028312,-1.1069520519437566,-0.05523731301452124,-0.75099643220002,-0.06408813662377645
EGY,1998,0,-0.6383543791823079,0,0.6320609527047081,-0.07501955093487128,0.2726805681750294,-0.5886986895716942,1.213148748979806,-0.12661302922470422,-0.28239839411951406,-0.7231391913249235,-0.43626962487434207,-0.7105688914623323,-0.4286460642812283,0.06094233389307276,-0.6079952876291339,-0.06406389080852148
EGY,1999,0,-1.0227152151085237,0,0.7604182194063847,-0.07875285167785502,0.25545789758908416,-0.3824741403647476,0.7289918358865329,-0.12329828836450665,-0.29528736690383756,-0.760564290135003,-0.5279746317686071,-0.7184178220680644,-0.40870143797430586,0.23153542018650125,-0.49447623232034127,-0.09194738630966152
EGY,2000,0,-1.0455760095362523,0,0.8454358186942912,-0.08061552716793571,0.47719978138313124,-0.24254426200791054,0.47635832842814274,-0.0945481131043714,-0.2867072923966213,-0.7235647960407631,-0.5467701724592785,-0.8786916375709187,-0.7643542691084086,0.23931937483853138,-0.4954879167874445,-0.0596741436848085
EGY,2001,0,-0.9651232720150871,0,0.0841268839382217,-0.08256460342631824,0.53747912843394,-0.14626276766096125,0.5962827781705419,0.07624214826956026,-0.3839613005034515,-0.6823933554759005,-0.5653179630496332,-0.7531883683366206,-0.9868941809663936,0.18681463806891088,-0.4334251590371339,-0.0507631842517206
EGY,2002,0,-0.6349022075609878,0,-0.2233904146394969,-0.0803639975449608,0.6989416651771782,0.04478122429590982,0.7757503060759962,0.05979033873101652,-0.35211466659548335,-0.655462739039521,-0.5523373753204568,-0.7779619301388095,-1.0318110239130494,0.32664482373045617,-0.43917202504130315,-0.05395293911658894
EGY,2003,0,-0.0001192822680646799,0,-0.0076671435902083,-0.07202942769631968,0.892696709269064,0.7078512923013311,0.8438062535426963,0.29525240842428857,-0.41571643554709603,-0.5434041610693211,-0.487011386541704,-0.7486140185020386,-1.2234592609624786,0.1177914996482526,-0.45496496770139916,-0.00678178621512084
EGY,2004,0,-0.42631846542306295,0,0.23366793221481366,-0.04019424932314393,0.7656795136977167,0.761076296496803,0.41050602249499435,-0.04343724451449191,-0.2382128542085721,-0.33625258525828966,-0.2883751836158354,-0.4474294980412694,-1.214550529037817,0.1060848743217545,-0.45193701618125903,-0.03427120037886279
EGY,2005,0,-0.6489968869354716,0,0.33563394403604396,-0.07032714708247523,0.9226210994121439,0.3170564235028067,0.5672093321643904,-0.22087045888340245,0.3654585510589888,-0.26819802290850575,-0.17319431380504044,-0.358693093571158,-1.035876119010007,0.013729096094712286,-0.511907683515848,-0.060175705685991995
EGY,2006,0,0.00014837435154690937,1,0.9726901086869814,-0.05726359639805697,0.8022776886928507,0.33525953434239786,0.575301146942753,-0.13739590007240038,0.8250018699355349,-0.2808756858192598,-0.21288472063999486,-0.2195335817008773,-0.9059150734834311,-0.114408189499189,-0.5509739037744914,-0.04101818107070958
EGY,2007,0,-0.4525370453778055,0,1.0382165436436184,-0.04938138184756372,0.4384487725647541,-0.025285792735179523,0.4815262713020508,-0.1502332963004783,0.7602815074768103,-0.271218750283334,-0.08853776626588969,-0.14881719951034328,-0.540871871650924,-0.2207915839105488,-0.6296659256933197,-0.018591829448658958
EGY,2008,0,-1.0961311287050686,0,1.056601317317607,-0.007025147499253463,0.377523575366972,-0.2250457643917428,0.2596835934375438,-0.17685430408474562,0.3429678101906915,-0.18127958073542047,0.05679444382924948,-0.14048093757437854,-0.2760162243389244,-0.19410236617627202,-0.6863067144113506,-0.06566463012181069
EGY,2009,0,-1.34868250051588,0,0.3898447791495976,-0.03787410100068633,0.5002351032918331,-0.37716568584973736,0.5738227800233805,-0.0973464419909644,0.030069037099010005,-0.4416431491223643,-0.21182034043561854,-0.9696329935816653,-0.8268281946801297,-0.14791929912752574,-0.8260440277655205,-0.07117451910724579
EGY,2010,0,-1.6402811479858115,0,0.5170455428760837,-0.04021981534308758,0.42919158712480826,-0.42539380778618163,0.425078535500538,-0.10670810933497987,-0.05659386152466065,-0.5578021419489375,-0.40293364012516003,-0.833893231440762,-0.77330539430023,-0.09257450287377708,-0.8889937186654661,-0.05510835258008579
EGY,2011,0,-0.9007186362954798,0,-0.3914119260718314,-0.04586988941481669,1.094847805271598,-0.4704445044640419,-0.34820642000165475,-0.048673159311720365,-0.48427364218248875,-0.5829756123169421,-0.47537665514129296,-0.9661035187703958,-1.1861316338342454,-0.1512387739866751,-0.9289544013460634,-0.08648690333338664
EGY,2012,0,-0.5636456382523645,0,-0.26743585173297535,-0.05977166704031773,1.2558797752501873,-0.4998073712076776,-0.5287476603611115,-0.097143569534759,-0.31886749897625927,-0.7172587179776299,-0.48962202710665076,-1.453854655327142,-1.3714205908109893,-0.08150899987476753,-1.007452919188211,-0.05549670256881103
EGY,2013,0,-0.26749387186327755,0,-0.2783754207845273,-0.04867174285064747,1.3757926192048324,-0.28514212450384513,-0.47390882675091156,0.06244838434409566,-0.2570441081643334,-0.6972672683470005,-0.5262311910223587,-1.3554599374818312,-1.6838356092546862,-0.003967292299171258,-1.031754184991774,-0.01981090688936283
EGY,2014,0,-2.313619379945564e-05,0,-0.08220483421535843,-0.04584498988951504,1.3652437334709409,-0.40714587781174205,-0.5911706539034387,-0.08394783199000681,-0.24939436871919307,-0.7865770481462485,-0.5521402570897322,-1.5752574990696133,-1.7817570016113384,0.025108032382603052,-1.0445874532090307,-0.03685006849766846
EGY,2015,0,-0.00022791018026779852,0,0.30885141182290116,-0.04443148609484334,1.353833714207752,-0.9615069158140853,-0.5040091126756061,-0.004586790230171541,-0.1680770219903616,-0.8207167972560154,-0.5908228239835795,-1.8553421492697588,-1.6706418842974147,0.011627210821298747,-1.0297960481855766,-0.021369312916200034
EGY,2016,1,5.7889286407153406e-05,1,0.3020364634320233,-0.028223478837028224,1.2242331180485126,-1.1182567870708255,-0.21235797509812512,0.2997294162694369,-0.12202999208927787,-0.9121087778196417,-0.6580055078397676,-1.8410932154274646,-1.541252953564203,0.03681727911808745,-0.8668483444922844,0.0926357707125414
EGY,2017,0,-0.06066501370095079,0,0.2576101430813996,0.04564922911806425,1.077194567921004,-0.6176918102602964,0.2036460685197939,0.959901887265034,-0.04741150497812289,-0.7617855448603563,-0.35597311033710344,-1.308705578873348,-0.9053425645672827,-0.006567876990200861,-1.0140935059929963,-0.011304352643364327
EGY,2018,0,-1.5785567348718224,0,0.5664271976151933,-0.025456208589086638,0.665572740916909,-0.5729673444893376,0.23404449568735164,-0.12750568325827913,-0.03132358667499767,-0.6661373171351389,-0.3518408310511435,-0.8279902325068222,-0.5798327474283859,-0.04904703302917817,-1.0719188734151412,-0.050289320078846414
